p cnf 1000 400
x 744 750 -737 0 
x 108 836 -714 0 
x -128 -100 520 0 
x -841 -963 -430 0 
x 293 -659 -437 0 
x -391 766 376 0 
x -609 -540 -421 0 
x -985 502 959 0 
x 116 -10 -834 0 
x -938 240 -817 0 
x -480 -285 -994 0 
x -796 265 -268 0 
x -950 -549 -553 0 
x -889 -230 35 0 
x 161 -832 -871 0 
x -850 180 -552 0 
x -437 307 284 0 
x 670 760 -409 0 
x -163 -428 648 0 
x 527 157 935 0 
x -531 -579 -656 0 
x 15 -724 -366 0 
x -425 150 -633 0 
x -340 -621 15 0 
x -660 782 888 0 
x -513 892 343 0 
x -519 738 455 0 
x 153 697 788 0 
x 788 255 14 0 
x 984 57 260 0 
x -738 -576 -529 0 
x 171 -392 -18 0 
x -717 351 -166 0 
x 440 -794 -846 0 
x 798 519 -556 0 
x 603 315 -872 0 
x 625 266 189 0 
x -698 665 -619 0 
x 94 -98 809 0 
x 449 566 -145 0 
x -755 -34 -380 0 
x 444 -439 66 0 
x 993 -803 -160 0 
x -347 257 -564 0 
x 674 -536 439 0 
x 450 -156 328 0 
x -663 800 -801 0 
x -624 -956 -947 0 
x 40 269 794 0 
x 908 -999 611 0 
x -254 -40 650 0 
x -850 785 900 0 
x -819 510 441 0 
x -290 627 927 0 
x -447 403 -23 0 
x -496 941 -246 0 
x -121 -487 268 0 
x -524 775 451 0 
x 70 663 -576 0 
x 329 -934 -890 0 
x -469 42 -906 0 
x -888 -508 419 0 
x -84 629 890 0 
x 858 257 453 0 
x 226 209 129 0 
x 979 862 605 0 
x 804 -487 -326 0 
x 449 75 926 0 
x -979 152 653 0 
x 517 -140 710 0 
x 768 353 411 0 
x -26 959 -516 0 
x -573 -940 390 0 
x -773 937 -829 0 
x 105 516 -861 0 
x 426 44 -592 0 
x 363 -124 -958 0 
x -392 -994 852 0 
x -206 -692 -671 0 
x 761 269 -549 0 
x -38 -860 319 0 
x 623 996 833 0 
x 155 -406 25 0 
x 987 518 -486 0 
x 833 -517 -279 0 
x -848 68 -422 0 
x 53 696 -778 0 
x 489 459 842 0 
x 601 -154 359 0 
x -465 51 81 0 
x 66 193 -382 0 
x 212 895 -311 0 
x -799 864 -47 0 
x -736 -223 764 0 
x -508 -754 -533 0 
x 84 -754 365 0 
x 223 -209 -838 0 
x 642 338 -650 0 
x -214 439 127 0 
x -588 -71 -857 0 
x 483 -118 -453 0 
x -125 -995 -308 0 
x -9 365 22 0 
x 866 -90 -652 0 
x 126 930 -864 0 
x 317 808 -315 0 
x -815 -460 -975 0 
x -998 -110 -758 0 
x 403 -389 259 0 
x -193 290 354 0 
x 478 -78 -903 0 
x -51 -927 -720 0 
x -494 852 191 0 
x -312 -952 -409 0 
x -997 13 -983 0 
x -482 677 -920 0 
x 384 -572 198 0 
x 411 -557 -231 0 
x 852 68 -169 0 
x -210 546 -768 0 
x 269 939 799 0 
x 529 253 698 0 
x -429 -7 15 0 
x -376 -353 375 0 
x 944 -95 -540 0 
x -767 -746 -782 0 
x 470 -948 -364 0 
x -891 687 647 0 
x 487 -887 304 0 
x -462 -92 -413 0 
x -472 -988 -133 0 
x -251 448 142 0 
x 793 -768 -290 0 
x 128 -11 256 0 
x -709 310 -887 0 
x 218 -997 -336 0 
x 499 537 -862 0 
x 925 -751 563 0 
x -92 366 549 0 
x -634 -306 431 0 
x 6 948 322 0 
x -144 -19 819 0 
x -871 -360 -16 0 
x -254 609 -691 0 
x -616 526 274 0 
x 127 -272 -313 0 
x -603 -408 -812 0 
x -737 -123 110 0 
x -632 -183 -347 0 
x -754 802 38 0 
x 532 130 71 0 
x -714 975 -976 0 
x -804 319 961 0 
x 998 -453 720 0 
x 361 299 156 0 
x 221 -344 47 0 
x -554 1 -336 0 
x -281 -416 -970 0 
x -903 379 553 0 
x -602 124 -825 0 
x -63 -278 -650 0 
x -8 481 96 0 
x -168 617 -994 0 
x 788 353 122 0 
x -457 -153 -720 0 
x 508 436 -524 0 
x 207 -527 668 0 
x -313 323 -707 0 
x 485 475 628 0 
x -506 -393 -981 0 
x -389 -667 936 0 
x 790 -936 -186 0 
x -170 -749 -631 0 
x -380 136 -967 0 
x 301 536 -175 0 
x 556 -500 377 0 
x 345 711 -473 0 
x -437 -625 -61 0 
x -327 373 -801 0 
x 25 725 710 0 
x -789 298 198 0 
x 495 -447 -729 0 
x -218 -65 148 0 
x 54 -447 -965 0 
x -142 -751 803 0 
x -700 242 -519 0 
x -697 -392 -889 0 
x 388 -32 159 0 
x -119 805 -28 0 
x 310 -272 -992 0 
x 453 -164 -491 0 
x 586 -506 890 0 
x 841 -820 -972 0 
x -963 860 778 0 
x 328 398 -308 0 
x -654 597 341 0 
x -259 -638 618 0 
x 695 -507 935 0 
x -326 -891 359 0 
x 945 -361 741 0 
x -518 -948 -645 0 
x -144 321 -278 0 
x -706 832 -959 0 
x -362 787 -819 0 
x 509 762 4 0 
x -764 353 -695 0 
x 971 -46 195 0 
x -89 640 579 0 
x -208 590 -768 0 
x -66 -692 -897 0 
x 987 518 369 0 
x 812 47 -66 0 
x -705 154 -735 0 
x 645 -133 -194 0 
x -113 -581 -201 0 
x -67 908 920 0 
x -616 850 977 0 
x 197 920 -567 0 
x 886 282 219 0 
x 131 -508 -333 0 
x -646 344 746 0 
x 931 -949 72 0 
x 523 834 -1 0 
x -738 143 18 0 
x -883 900 -603 0 
x 675 -312 339 0 
x -82 994 -261 0 
x 715 800 -235 0 
x -3 739 754 0 
x -690 -201 -726 0 
x -422 803 -470 0 
x -598 -833 731 0 
x 912 573 914 0 
x 408 -804 794 0 
x -721 -131 -667 0 
x -916 -36 -452 0 
x -841 789 -237 0 
x -278 -37 -34 0 
x 24 242 960 0 
x 296 534 -425 0 
x -132 -636 875 0 
x 436 37 -514 0 
x 230 128 349 0 
x 491 656 502 0 
x -549 -553 -913 0 
x 77 -14 749 0 
x -469 84 -143 0 
x -94 -856 -43 0 
x 318 741 -85 0 
x -494 -822 235 0 
x -958 365 967 0 
x -234 -250 128 0 
x 970 -360 -236 0 
x 859 -333 -909 0 
x -267 -767 -944 0 
x 547 -895 822 0 
x -934 217 979 0 
x 931 150 -684 0 
x -161 -730 534 0 
x -741 348 -443 0 
x 206 -441 941 0 
x -95 -652 328 0 
x 528 961 -258 0 
x 385 130 495 0 
x 670 747 908 0 
x 668 -147 98 0 
x -570 187 172 0 
x 766 -344 -597 0 
x -965 -645 -308 0 
x -296 -992 274 0 
x 888 320 979 0 
x -131 -263 603 0 
x 218 -61 477 0 
