p cnf 1000 200
x -844 4 590 0 
x 348 -52 371 0 
x 780 912 -373 0 
x -760 -332 -128 0 
x -733 581 -827 0 
x 231 -221 538 0 
x -859 -959 -149 0 
x 472 -706 -22 0 
x -437 61 362 0 
x 409 -435 835 0 
x 89 210 -731 0 
x -603 -271 -479 0 
x -520 186 902 0 
x -410 -967 692 0 
x 941 309 -761 0 
x -180 -145 868 0 
x 915 -631 21 0 
x -398 -535 660 0 
x 435 415 -152 0 
x 70 -164 453 0 
x 14 -740 245 0 
x 298 -35 978 0 
x -877 633 170 0 
x 949 808 451 0 
x 36 612 257 0 
x 926 -435 634 0 
x -906 -546 -496 0 
x -333 903 -302 0 
x -158 35 989 0 
x -864 -640 -492 0 
x -87 146 325 0 
x -485 175 -403 0 
x -663 -42 34 0 
x -319 -47 -154 0 
x 892 405 913 0 
x -158 93 -143 0 
x -438 759 213 0 
x 155 -914 65 0 
x 800 -195 -841 0 
x 83 -5 994 0 
x 925 -675 781 0 
x 496 -156 -541 0 
x -144 -436 636 0 
x -541 419 -438 0 
x -209 -806 -713 0 
x -237 915 421 0 
x -394 -599 -506 0 
x -284 -86 -929 0 
x 399 172 -734 0 
x -192 -145 -94 0 
x 793 921 717 0 
x -624 369 187 0 
x -166 813 361 0 
x 350 829 908 0 
x -361 -811 -894 0 
x 593 161 667 0 
x -781 -476 -702 0 
x -566 986 -157 0 
x 188 -610 -78 0 
x -299 -33 -102 0 
x -937 -536 311 0 
x 76 283 -2 0 
x 593 -192 -926 0 
x -296 193 482 0 
x 323 -535 -662 0 
x 646 -296 93 0 
x -365 267 -548 0 
x 935 437 901 0 
x -893 -636 -569 0 
x -574 -332 939 0 
x -165 745 236 0 
x 719 538 976 0 
x -481 -213 -474 0 
x 710 279 -896 0 
x -596 -425 -829 0 
x -595 -341 958 0 
x 809 -294 878 0 
x -284 -77 131 0 
x 162 749 -543 0 
x 32 -204 469 0 
x -977 39 664 0 
x 940 -369 334 0 
x -794 538 15 0 
x -793 -797 -33 0 
x -207 -408 923 0 
x -464 173 988 0 
x -591 605 -749 0 
x 710 766 -567 0 
x -275 649 -542 0 
x 826 -677 655 0 
x 528 249 -275 0 
x -404 483 -155 0 
x -189 -829 239 0 
x -330 61 697 0 
x 263 -896 507 0 
x 996 722 -982 0 
x 957 -510 -346 0 
x 145 -120 -162 0 
x -149 75 -94 0 
x -807 995 -999 0 
x -886 853 -885 0 
x -806 285 -392 0 
x 76 -933 169 0 
x 346 187 522 0 
x 434 826 -371 0 
x -119 114 -430 0 
x 482 -398 575 0 
x -315 616 -91 0 
x -772 -662 -867 0 
x 815 -344 -26 0 
x -972 554 34 0 
x -408 234 99 0 
x -808 340 519 0 
x 748 -375 -875 0 
x 793 -889 438 0 
x -964 536 -222 0 
x 33 683 955 0 
x -937 403 318 0 
x 944 794 602 0 
x 569 980 -972 0 
x 158 460 -653 0 
x 61 678 42 0 
x -547 44 -50 0 
x -626 -358 -172 0 
x -818 -733 288 0 
x 483 519 -786 0 
x -739 598 -749 0 
x -191 187 190 0 
x -241 574 388 0 
x 454 977 140 0 
x 479 -581 -266 0 
x -68 -843 724 0 
x 417 -275 -694 0 
x 985 881 369 0 
x 309 -253 -388 0 
x -463 -497 717 0 
x 812 -468 -716 0 
x -590 -595 -759 0 
x 881 588 -977 0 
x -23 -296 -208 0 
x 95 -910 295 0 
x -495 961 643 0 
x 213 731 -25 0 
x -781 -394 -502 0 
x 346 267 -618 0 
x 281 -744 -311 0 
x -593 663 -439 0 
x -726 203 155 0 
x 447 484 -675 0 
x -978 146 -716 0 
x 398 -993 798 0 
x 834 -610 165 0 
x 253 -285 -927 0 
x -123 -542 25 0 
x 559 282 -119 0 
x -974 -825 590 0 
x 760 842 -370 0 
x -819 -733 -830 0 
x -893 -784 391 0 
x 472 -498 728 0 
x -761 -528 -393 0 
x -355 670 -182 0 
x 781 793 708 0 
x 606 -990 -548 0 
x 583 578 -533 0 
x -522 -297 852 0 
x 73 -497 -783 0 
x -705 -584 -731 0 
x 698 266 21 0 
x 808 -546 830 0 
x -568 -356 40 0 
x -893 -325 -294 0 
x -403 133 322 0 
x -569 -698 921 0 
x -178 -759 836 0 
x -990 -934 93 0 
x 157 -486 -714 0 
x 690 806 470 0 
x -602 -93 630 0 
x 159 -945 -327 0 
x 120 687 -277 0 
x 780 -106 -711 0 
x 662 -472 -331 0 
x -406 495 -715 0 
x 732 -913 -794 0 
x -369 602 -200 0 
x 248 547 792 0 
x -901 77 -660 0 
x -340 -493 339 0 
x 649 -288 890 0 
x 513 591 -402 0 
x 713 -528 -637 0 
x -509 -735 888 0 
x 974 586 277 0 
x -103 -143 489 0 
x 189 686 -311 0 
x 846 -832 -62 0 
x -222 -645 71 0 
x -523 -567 12 0 
x 661 508 341 0 
