p cnf 1000 700
x -361 -806 807 0 
x 518 705 -327 0 
x 724 475 -868 0 
x 928 -16 613 0 
x -54 763 703 0 
x 745 531 -89 0 
x 565 -378 -247 0 
x 727 561 -6 0 
x -47 -454 -49 0 
x -599 191 539 0 
x 803 -127 154 0 
x 750 -333 984 0 
x 731 -926 -274 0 
x 762 -152 -779 0 
x -127 -885 -480 0 
x 7 -312 -525 0 
x -149 -5 -515 0 
x 879 269 -488 0 
x -834 -279 855 0 
x 298 628 638 0 
x 420 519 609 0 
x 616 -76 -80 0 
x -65 226 -400 0 
x 830 -435 748 0 
x -764 -701 163 0 
x -84 -613 -265 0 
x 296 521 -21 0 
x -552 -501 396 0 
x 81 128 -538 0 
x 382 69 -121 0 
x -706 -442 -63 0 
x -878 87 -302 0 
x 226 114 -312 0 
x -23 -957 432 0 
x -359 -60 515 0 
x -234 -289 487 0 
x 676 549 -510 0 
x -292 -755 629 0 
x 619 702 96 0 
x 847 -392 -543 0 
x 9 -923 945 0 
x -610 426 860 0 
x -904 544 -601 0 
x -349 -492 1000 0 
x 376 914 -693 0 
x -167 -315 -573 0 
x 527 239 874 0 
x 258 -492 -433 0 
x 825 862 -819 0 
x 59 640 -753 0 
x 963 -511 378 0 
x -264 229 924 0 
x 165 474 174 0 
x 480 902 -194 0 
x 697 905 -578 0 
x 277 -295 -143 0 
x -656 763 -953 0 
x 246 -540 891 0 
x 974 885 930 0 
x -475 614 -286 0 
x 506 -313 194 0 
x -29 -837 -486 0 
x 910 428 59 0 
x -366 329 686 0 
x -474 978 -778 0 
x -193 843 -448 0 
x -746 304 381 0 
x 466 -683 456 0 
x 403 -762 -385 0 
x 19 -483 -371 0 
x 37 -462 859 0 
x 994 66 -838 0 
x -386 -694 -701 0 
x 48 862 -197 0 
x -86 529 -872 0 
x 845 -627 204 0 
x -578 -765 501 0 
x -364 -228 -505 0 
x 775 -38 156 0 
x -311 -704 -410 0 
x -4 -852 -927 0 
x -543 -164 861 0 
x 642 597 -388 0 
x -197 654 172 0 
x -169 820 -712 0 
x 451 -484 -981 0 
x -888 -422 -300 0 
x 304 228 632 0 
x 257 -366 -139 0 
x 348 321 3 0 
x -521 453 -188 0 
x -698 -130 587 0 
x 425 -727 -893 0 
x -354 -571 218 0 
x -753 931 301 0 
x 489 -261 594 0 
x -475 254 621 0 
x 683 413 -279 0 
x 915 956 272 0 
x -201 -955 -983 0 
x 172 912 198 0 
x -558 -636 -272 0 
x 218 -104 527 0 
x -547 306 94 0 
x -132 614 949 0 
x 377 24 754 0 
x 175 -992 -294 0 
x 183 784 -596 0 
x 728 -654 -1 0 
x 343 -843 791 0 
x -84 -812 107 0 
x 34 222 650 0 
x -373 434 -114 0 
x -629 350 668 0 
x -148 229 732 0 
x -830 442 313 0 
x 121 -946 -859 0 
x -700 -992 534 0 
x 473 596 696 0 
x 515 15 721 0 
x 24 99 10 0 
x -448 725 -440 0 
x -410 442 808 0 
x -652 -49 515 0 
x -907 -118 -676 0 
x -775 615 503 0 
x -667 -381 -243 0 
x -620 983 -598 0 
x -729 -310 779 0 
x -977 -323 -276 0 
x 109 312 130 0 
x 437 -38 -182 0 
x -870 -57 973 0 
x -949 -191 778 0 
x 514 -888 -729 0 
x 608 652 -352 0 
x 850 330 -592 0 
x -31 750 18 0 
x 59 -409 288 0 
x -809 297 31 0 
x -36 791 354 0 
x 251 -76 -932 0 
x -157 137 817 0 
x 552 -532 -906 0 
x -249 860 921 0 
x -865 -230 315 0 
x -18 240 496 0 
x 877 115 -290 0 
x 341 -799 -892 0 
x -89 438 495 0 
x -345 487 886 0 
x 781 923 250 0 
x 75 225 -661 0 
x 202 514 -461 0 
x 493 -58 -66 0 
x 863 -360 881 0 
x 136 -573 762 0 
x -317 -209 130 0 
x 120 -551 916 0 
x 691 840 -400 0 
x 612 235 -471 0 
x -826 429 -151 0 
x 761 754 810 0 
x -219 289 -783 0 
x 63 617 73 0 
x 730 919 -884 0 
x 446 994 687 0 
x -551 138 -666 0 
x 839 -339 238 0 
x -304 343 -620 0 
x 174 9 976 0 
x 787 755 684 0 
x 845 202 898 0 
x -183 -716 239 0 
x 890 -679 -523 0 
x -988 -28 -443 0 
x 522 -275 684 0 
x -711 794 -801 0 
x 549 591 -509 0 
x -611 222 -545 0 
x 931 -187 618 0 
x 139 441 48 0 
x -228 -472 169 0 
x -440 -950 291 0 
x -363 -586 50 0 
x -271 -722 770 0 
x -556 -543 597 0 
x 617 -946 519 0 
x 420 -652 -562 0 
x -184 -2 556 0 
x 137 57 516 0 
x -427 -295 366 0 
x -597 255 -393 0 
x 483 -963 -151 0 
x 687 -735 -428 0 
x 718 774 665 0 
x 79 260 -188 0 
x 290 -291 -723 0 
x 203 -628 794 0 
x 644 656 -980 0 
x 527 -312 922 0 
x -572 -713 287 0 
x 468 -685 -629 0 
x -740 966 660 0 
x 141 -780 -351 0 
x -382 309 -307 0 
x -491 619 -923 0 
x -340 -387 608 0 
x 758 288 511 0 
x 607 784 -453 0 
x 445 203 922 0 
x 99 203 -632 0 
x -504 225 -515 0 
x -405 140 403 0 
x 151 -260 524 0 
x 308 -499 744 0 
x -907 698 -948 0 
x -714 659 -346 0 
x 461 169 775 0 
