p cnf 1000 200
x -233 -386 -536 0 
x 781 -951 -659 0 
x 594 761 659 0 
x 145 280 941 0 
x 926 -282 -46 0 
x -764 -308 956 0 
x -861 -246 722 0 
x 798 -321 -305 0 
x -516 98 -787 0 
x 400 -20 415 0 
x -1 994 -81 0 
x -988 512 393 0 
x -369 505 -29 0 
x -334 787 -795 0 
x 642 -529 913 0 
x -254 -77 -94 0 
x -474 -991 922 0 
x -327 -435 44 0 
x -622 166 -971 0 
x 491 163 -14 0 
x -744 -254 388 0 
x -984 -311 368 0 
x -996 -213 -246 0 
x 260 799 -979 0 
x 911 233 5 0 
x 363 -184 -456 0 
x -995 537 -310 0 
x -292 699 297 0 
x 307 -950 -97 0 
x 697 -638 -873 0 
x 794 715 711 0 
x -52 377 227 0 
x 462 -952 -716 0 
x 342 -721 405 0 
x 246 -292 597 0 
x 193 394 238 0 
x -252 187 588 0 
x 493 -916 -348 0 
x -952 85 877 0 
x -730 -915 -592 0 
x -515 -681 -826 0 
x 480 789 984 0 
x -148 781 -91 0 
x 749 -733 920 0 
x -499 -135 -196 0 
x -859 -197 349 0 
x 453 -992 -281 0 
x 626 491 -831 0 
x 180 -556 158 0 
x 435 -693 -34 0 
x -540 691 -214 0 
x -217 -151 -228 0 
x 895 -16 666 0 
x 724 751 561 0 
x -380 -52 798 0 
x -762 470 -589 0 
x 601 895 -190 0 
x 538 -966 -74 0 
x -647 -575 -749 0 
x 870 -238 -62 0 
x 652 -748 -425 0 
x 843 94 -884 0 
x 705 237 -171 0 
x 827 225 962 0 
x -443 -747 286 0 
x -913 -928 407 0 
x -205 901 723 0 
x -886 442 -359 0 
x -953 -481 829 0 
x -470 152 -426 0 
x -156 -511 -204 0 
x -246 715 -949 0 
x -647 -785 891 0 
x 675 -323 -921 0 
x 575 629 561 0 
x -320 -845 472 0 
x 102 -53 -126 0 
x 374 747 -938 0 
x 837 -367 -46 0 
x -933 -120 -444 0 
x 987 966 -139 0 
x -529 -460 488 0 
x -487 -475 789 0 
x -632 -983 329 0 
x 289 -100 -670 0 
x 622 294 20 0 
x 908 -350 145 0 
x -408 369 844 0 
x 561 76 -464 0 
x 666 -469 440 0 
x 209 -697 299 0 
x -622 -395 -848 0 
x -203 -869 -164 0 
x 589 -855 542 0 
x 52 524 157 0 
x 196 -920 857 0 
x -197 304 802 0 
x 239 -631 -371 0 
x -287 517 470 0 
x -556 661 -890 0 
x 511 988 612 0 
x 627 -422 943 0 
x -97 -361 768 0 
x 254 322 821 0 
x -680 -814 567 0 
x -119 -751 -622 0 
x -198 -803 161 0 
x -868 923 550 0 
x -748 -884 -916 0 
x -243 -464 343 0 
x -337 -299 -482 0 
x 666 992 -960 0 
x 959 -69 -862 0 
x 541 -651 840 0 
x 484 -461 168 0 
x -475 849 -179 0 
x 1 -421 223 0 
x 984 -755 634 0 
x 258 -104 160 0 
x 619 635 945 0 
x -634 707 -906 0 
x 392 -714 765 0 
x 401 824 699 0 
x 523 498 -457 0 
x -901 214 594 0 
x -783 515 837 0 
x 104 -230 -540 0 
x -927 -493 -439 0 
x -507 -276 522 0 
x 903 825 -820 0 
x -474 55 752 0 
x 513 2 -36 0 
x -659 1 -389 0 
x -567 -762 470 0 
x -960 -425 -118 0 
x 242 273 587 0 
x 169 490 -229 0 
x -367 -54 271 0 
x -311 292 -266 0 
x -14 -109 -339 0 
x 10 529 683 0 
x 782 -412 -427 0 
x -751 -944 714 0 
x -590 -239 -649 0 
x -678 -613 926 0 
x -981 889 -55 0 
x 722 878 530 0 
x -816 584 594 0 
x 831 -73 842 0 
x -403 -513 -315 0 
x 851 910 404 0 
x 364 -283 -886 0 
x -389 -861 213 0 
x -614 -483 889 0 
x -15 -519 190 0 
x -104 -466 -619 0 
x 97 -548 827 0 
x 632 -235 -574 0 
x 756 -443 -854 0 
x -975 800 -962 0 
x -141 -933 -259 0 
x -68 -654 -210 0 
x 507 720 -422 0 
x -711 291 519 0 
x 615 -902 937 0 
x 783 140 -254 0 
x -928 -749 -951 0 
x 965 490 640 0 
x -113 -419 248 0 
x -525 188 236 0 
x 705 -186 569 0 
x -990 -371 973 0 
x -719 -929 887 0 
x 82 319 -604 0 
x -1000 -837 -548 0 
x -865 265 -909 0 
x -907 971 414 0 
x -333 -280 956 0 
x 423 847 594 0 
x -237 -471 673 0 
x 59 -482 359 0 
x 807 -417 368 0 
x -997 -968 78 0 
x -672 -581 -999 0 
x 945 468 -384 0 
x -677 316 559 0 
x 978 -857 490 0 
x -627 694 -935 0 
x -624 769 684 0 
x 451 -506 -163 0 
x 14 -893 105 0 
x -371 468 158 0 
x -14 839 -126 0 
x -346 -204 630 0 
x 339 -664 -55 0 
x 731 -334 245 0 
x -830 -777 479 0 
x 592 -193 -17 0 
x -24 310 174 0 
x 257 614 805 0 
