p cnf 1000 200
x 524 840 -462 0 
x 130 -450 -558 0 
x 446 118 -3 0 
x 13 156 738 0 
x 665 145 613 0 
x -642 750 282 0 
x -690 494 791 0 
x 864 373 -26 0 
x -848 -987 31 0 
x 284 556 61 0 
x 141 132 242 0 
x 424 426 -489 0 
x -134 393 909 0 
x -905 -756 452 0 
x -172 -945 -163 0 
x -954 -169 -935 0 
x -920 -682 125 0 
x -213 -579 980 0 
x 608 -54 -759 0 
x 545 922 -657 0 
x 733 -109 -45 0 
x -159 84 -90 0 
x 204 767 473 0 
x 621 -246 248 0 
x -459 -264 74 0 
x 838 -728 -694 0 
x 110 298 -87 0 
x 256 638 302 0 
x -770 -756 -754 0 
x -37 404 -66 0 
x -724 938 -233 0 
x -222 774 929 0 
x 688 -328 331 0 
x -494 185 -399 0 
x -41 -346 8 0 
x -606 -96 375 0 
x -926 645 81 0 
x 840 435 -472 0 
x -737 -423 -335 0 
x -99 -285 -493 0 
x 892 205 176 0 
x 791 527 156 0 
x 353 992 -387 0 
x 640 416 -290 0 
x -401 850 817 0 
x 855 -448 -325 0 
x -214 410 910 0 
x 809 525 851 0 
x 120 233 -562 0 
x 272 2 979 0 
x -286 -965 -593 0 
x -397 -603 -684 0 
x -482 816 210 0 
x 489 332 727 0 
x -67 849 984 0 
x 843 -84 873 0 
x -952 -335 120 0 
x -74 -529 607 0 
x -972 221 347 0 
x -272 -263 -131 0 
x 877 625 -886 0 
x 102 191 737 0 
x 191 -450 355 0 
x -615 640 -84 0 
x -265 486 -328 0 
x -223 -951 105 0 
x 450 -60 401 0 
x 690 116 -728 0 
x -847 -90 -202 0 
x -342 681 -993 0 
x 362 -15 -166 0 
x -839 -684 230 0 
x -55 246 -129 0 
x -254 -469 -741 0 
x -452 572 505 0 
x 162 -291 -701 0 
x -486 13 -837 0 
x -157 965 939 0 
x -80 -993 -898 0 
x 574 -175 405 0 
x -197 -134 586 0 
x -732 224 483 0 
x 72 45 -450 0 
x -817 -767 561 0 
x 311 -960 706 0 
x -836 896 449 0 
x 384 559 8 0 
x 29 -566 340 0 
x 717 -902 687 0 
x -919 -82 -943 0 
x 736 -98 467 0 
x 229 -753 -734 0 
x -424 -665 95 0 
x -614 -429 731 0 
x -397 -993 349 0 
x 879 -55 986 0 
x 953 -802 -750 0 
x -725 404 -770 0 
x -479 -668 -563 0 
x -531 -268 53 0 
x -957 927 -17 0 
x -135 92 -244 0 
x -504 -433 -167 0 
x 362 -136 572 0 
x -466 88 986 0 
x -834 937 606 0 
x -382 -458 103 0 
x -958 -871 -655 0 
x 776 475 916 0 
x 496 708 -947 0 
x -207 -219 896 0 
x -4 -888 -614 0 
x 139 119 -14 0 
x 106 -797 365 0 
x 471 323 -469 0 
x -924 278 471 0 
x -973 793 364 0 
x -183 177 -260 0 
x -617 752 -524 0 
x -727 715 247 0 
x 715 -179 -649 0 
x -518 483 774 0 
x 909 -264 953 0 
x -687 -829 -540 0 
x -47 -367 202 0 
x -890 -546 638 0 
x -152 601 312 0 
x 185 -235 225 0 
x -802 -233 989 0 
x -207 -284 921 0 
x -720 -274 950 0 
x -546 338 278 0 
x 439 -951 459 0 
x -182 352 914 0 
x 826 380 672 0 
x -519 844 -715 0 
x 384 -820 99 0 
x -678 -966 -60 0 
x -906 -950 512 0 
x 440 -334 -316 0 
x 464 -194 17 0 
x -313 -776 229 0 
x -1000 -231 -964 0 
x -347 171 -711 0 
x 181 69 778 0 
x 632 -695 677 0 
x 511 -30 -242 0 
x -643 -847 -240 0 
x -978 303 373 0 
x 988 356 -415 0 
x -403 -375 853 0 
x 4 -55 -546 0 
x -334 37 912 0 
x -789 -344 -910 0 
x 647 875 -507 0 
x 560 -695 828 0 
x -320 265 -632 0 
x -674 997 214 0 
x 252 623 632 0 
x 604 449 885 0 
x 696 -323 -294 0 
x 318 -348 -579 0 
x -68 -693 -362 0 
x 470 706 -994 0 
x 809 -238 170 0 
x 991 218 133 0 
x 154 8 607 0 
x 798 -632 -839 0 
x 617 80 823 0 
x -777 909 913 0 
x -598 -24 -203 0 
x -482 420 -475 0 
x 389 -721 -627 0 
x 347 617 -197 0 
x 349 906 -136 0 
x -160 -479 251 0 
x -32 53 766 0 
x 945 -89 -458 0 
x 737 414 -430 0 
x -643 666 -83 0 
x -269 -617 878 0 
x -600 344 236 0 
x -530 -583 949 0 
x 853 99 564 0 
x -18 -160 -52 0 
x -346 780 779 0 
x 626 -504 -583 0 
x 168 213 903 0 
x -630 -741 -637 0 
x 233 -291 504 0 
x -865 -144 -603 0 
x -621 -940 -683 0 
x 905 135 194 0 
x 243 -712 -555 0 
x 983 -218 -915 0 
x -365 -40 -568 0 
x -486 388 -528 0 
x 626 -480 713 0 
x -169 -871 -327 0 
x 53 608 -723 0 
