p cnf 1000 600
x 659 607 759 0 
x 590 77 953 0 
x 425 726 -821 0 
x 99 -392 672 0 
x 756 -596 883 0 
x 403 264 464 0 
x 843 288 -975 0 
x -155 -278 389 0 
x 519 -42 204 0 
x -83 -747 133 0 
x -554 755 -18 0 
x -85 -319 597 0 
x -62 83 686 0 
x -372 -570 314 0 
x -219 -167 -877 0 
x 79 -772 -255 0 
x 517 -429 968 0 
x -225 -427 -968 0 
x -469 81 822 0 
x -952 -930 12 0 
x -806 883 790 0 
x -594 -160 613 0 
x 53 488 -315 0 
x -523 -363 -811 0 
x 222 -444 -823 0 
x 155 286 -408 0 
x -102 -639 -510 0 
x 747 -100 659 0 
x -296 386 378 0 
x 234 -477 744 0 
x -316 248 -436 0 
x 342 255 434 0 
x -367 -601 -202 0 
x 109 -24 138 0 
x -812 -979 -625 0 
x 827 -395 -272 0 
x 283 221 54 0 
x -193 375 173 0 
x 722 -588 -487 0 
x 686 -279 -299 0 
x -576 926 -517 0 
x 721 -938 813 0 
x 702 -897 -22 0 
x -673 -184 -819 0 
x -973 142 -8 0 
x 256 839 518 0 
x 767 216 281 0 
x 593 821 893 0 
x 533 296 817 0 
x -626 -727 -61 0 
x 671 -633 -851 0 
x -52 -388 637 0 
x 6 -348 848 0 
x -616 -815 267 0 
x -796 -603 -829 0 
x 735 264 154 0 
x -823 -740 891 0 
x 299 -686 875 0 
x -308 -702 -560 0 
x 600 862 658 0 
x 244 784 -153 0 
x 17 880 734 0 
x 255 -93 770 0 
x -26 -325 950 0 
x -793 -362 204 0 
x 527 -811 540 0 
x -758 -117 255 0 
x 921 953 875 0 
x 957 -945 -436 0 
x 773 140 -831 0 
x -847 -392 -757 0 
x -76 221 -977 0 
x -925 -110 -771 0 
x 547 -720 -123 0 
x -249 -675 -796 0 
x -949 -196 75 0 
x -170 -649 -716 0 
x 194 -805 132 0 
x 31 -351 -759 0 
x 812 919 199 0 
x 933 -63 531 0 
x 341 251 354 0 
x -478 -209 -715 0 
x -626 -659 67 0 
x -402 980 846 0 
x 2 -725 6 0 
x -91 -790 618 0 
x -777 -118 246 0 
x -447 130 941 0 
x 52 -74 884 0 
x -42 561 -971 0 
x 520 216 73 0 
x 235 100 727 0 
x -227 -310 -842 0 
x 304 634 505 0 
x 448 496 272 0 
x 42 -627 -109 0 
x 386 975 512 0 
x 836 -589 679 0 
x -644 451 -948 0 
x -799 -421 984 0 
x -741 -433 632 0 
x -889 114 -586 0 
x 701 -221 -200 0 
x 703 383 -899 0 
x -751 -637 -126 0 
x 70 -27 723 0 
x 485 958 803 0 
x -549 -200 -643 0 
x 633 467 -120 0 
x -522 225 -419 0 
x -588 -43 281 0 
x -335 20 263 0 
x -773 272 -783 0 
x -779 658 -533 0 
x -627 -97 868 0 
x 929 -701 -15 0 
x -952 -638 -662 0 
x -700 663 -327 0 
x -978 -294 -244 0 
x -914 -741 205 0 
x 942 -740 -267 0 
x -857 58 402 0 
x 525 583 -360 0 
x -857 672 387 0 
x -932 769 -580 0 
x 657 -86 -792 0 
x -118 -46 598 0 
x 228 139 307 0 
x 249 693 -684 0 
x -225 674 747 0 
x -791 -756 703 0 
x -19 -984 -114 0 
x -84 564 134 0 
x -104 -31 -948 0 
x 675 451 758 0 
x 337 -362 137 0 
x -248 -698 -516 0 
x -4 -103 -402 0 
x -843 -735 -183 0 
x -822 852 -680 0 
x 864 -336 -527 0 
x 754 757 137 0 
x 800 -188 362 0 
x -517 -470 898 0 
x -594 202 160 0 
x -911 396 -799 0 
x 432 444 861 0 
x 339 -42 372 0 
x 831 697 656 0 
x 228 -399 -945 0 
x -129 99 -209 0 
x 865 715 -673 0 
x 377 -490 13 0 
x 283 -299 838 0 
x -692 -526 799 0 
x -692 717 693 0 
x -361 464 -811 0 
x -19 -2 -619 0 
x -270 877 239 0 
x 838 816 -453 0 
x 637 633 568 0 
x 412 -467 -943 0 
x 839 -867 371 0 
x 894 417 -864 0 
x -576 525 -677 0 
x 245 32 346 0 
x -231 -192 573 0 
x -164 -165 -653 0 
x -914 -371 -46 0 
x 391 189 665 0 
x 383 -724 -804 0 
x 154 209 81 0 
x 209 -641 -976 0 
x 155 -258 -237 0 
x 901 935 374 0 
x -391 -217 606 0 
x 626 -939 621 0 
x 768 -283 -781 0 
x -143 962 -445 0 
x -201 379 692 0 
x -982 961 872 0 
x -593 902 332 0 
x -761 -256 -900 0 
x -529 -229 693 0 
x -193 -846 -458 0 
x -116 655 829 0 
x -770 -545 -38 0 
x 161 863 -3 0 
x -805 -800 600 0 
x 42 239 -679 0 
x 550 -507 671 0 
x -179 919 -414 0 
x 409 -847 102 0 
x 826 -485 734 0 
x -809 -387 -93 0 
x 640 -783 746 0 
x -168 526 462 0 
x -415 -961 -579 0 
x 485 -565 -547 0 
x -631 -622 235 0 
x 110 -397 326 0 
x -565 12 -610 0 
x 592 -136 -289 0 
x -50 -519 450 0 
x 517 -905 744 0 
x 682 -242 857 0 
x -730 25 -786 0 
x -321 169 -505 0 
x 158 824 -425 0 
x -48 436 -977 0 
x -385 584 711 0 
x 470 -558 -92 0 
x -434 -878 -14 0 
x -471 -939 -827 0 
x 605 -639 -923 0 
x -270 -628 -918 0 
x 626 456 41 0 
x 507 969 835 0 
x 860 614 567 0 
