p cnf 1000 400
x -334 -773 694 0 
x 341 867 90 0 
x -233 -519 347 0 
x 696 61 -427 0 
x -635 -488 86 0 
x 512 305 -426 0 
x -924 991 -234 0 
x -843 -677 438 0 
x 159 -325 485 0 
x 302 949 -245 0 
x 630 -647 807 0 
x -224 -466 143 0 
x 403 31 -149 0 
x 458 463 570 0 
x -621 679 424 0 
x 619 -82 -478 0 
x 250 717 -86 0 
x 110 -401 337 0 
x -479 -433 -553 0 
x 395 402 -153 0 
x -428 -390 376 0 
x 836 -548 -609 0 
x -246 -206 -372 0 
x -939 -563 143 0 
x 4 -799 -958 0 
x 973 107 924 0 
x 285 -540 799 0 
x 965 740 -98 0 
x 365 178 429 0 
x -660 386 9 0 
x -259 246 81 0 
x 537 -623 356 0 
x 824 230 -660 0 
x -268 -979 -732 0 
x 400 -504 493 0 
x -623 -70 565 0 
x -455 -697 -58 0 
x 60 370 -642 0 
x -240 785 -394 0 
x 284 -225 474 0 
x -97 -583 434 0 
x -381 808 -652 0 
x -658 534 399 0 
x -676 133 61 0 
x -87 98 -414 0 
x -181 460 -782 0 
x -617 -242 109 0 
x -124 -288 62 0 
x -277 803 -978 0 
x -36 686 918 0 
x 205 -86 -904 0 
x -52 909 872 0 
x -80 971 -18 0 
x -899 610 243 0 
x -519 721 -154 0 
x 878 -788 -718 0 
x 815 52 -156 0 
x -384 -70 -179 0 
x -883 -174 -871 0 
x 473 -522 -866 0 
x 393 -532 573 0 
x 833 -766 817 0 
x -299 -501 657 0 
x 775 -800 105 0 
x -284 -543 -163 0 
x -813 -811 -802 0 
x 596 741 959 0 
x 349 716 298 0 
x 806 652 -445 0 
x 191 -844 -901 0 
x -35 178 -166 0 
x -22 339 -337 0 
x 162 171 372 0 
x 126 77 -198 0 
x -412 573 633 0 
x 920 -844 135 0 
x 770 -571 -377 0 
x 18 -433 -912 0 
x -772 -362 -55 0 
x 170 -979 427 0 
x 62 -869 231 0 
x -487 203 113 0 
x 112 -816 -389 0 
x 655 -216 -649 0 
x 62 -607 -124 0 
x 621 501 -336 0 
x 749 517 110 0 
x 493 -594 -573 0 
x -472 511 -758 0 
x 1 112 -383 0 
x -445 -139 964 0 
x 153 -102 412 0 
x 817 13 -829 0 
x -221 652 921 0 
x -737 -997 440 0 
x -484 570 -311 0 
x -856 -887 -895 0 
x -790 743 205 0 
x -327 -16 663 0 
x 1 -227 -142 0 
x -465 -474 61 0 
x 773 -407 -658 0 
x 725 -467 -862 0 
x 672 -987 -451 0 
x -954 -338 13 0 
x -398 -862 35 0 
x 847 -797 79 0 
x 120 -471 26 0 
x 592 255 -716 0 
x 562 358 196 0 
x -706 -644 -961 0 
x -729 688 579 0 
x -269 187 973 0 
x -569 -879 -996 0 
x -193 879 740 0 
x -750 43 -188 0 
x 711 338 -548 0 
x 551 403 653 0 
x 957 -366 -874 0 
x -217 -463 -626 0 
x 163 730 -638 0 
x -847 -491 342 0 
x -65 -717 303 0 
x 495 767 675 0 
x 621 355 497 0 
x -823 -11 568 0 
x 428 -789 -413 0 
x -638 330 393 0 
x -422 223 754 0 
x 341 -433 -427 0 
x 658 381 -164 0 
x 72 761 -863 0 
x -497 -93 773 0 
x 480 -867 -387 0 
x 436 -931 740 0 
x -569 -881 863 0 
x 505 933 -625 0 
x -190 -904 -539 0 
x -23 5 -630 0 
x -744 -240 482 0 
x 707 717 -571 0 
x 889 -640 -716 0 
x -189 38 906 0 
x -550 748 720 0 
x 705 88 953 0 
x 623 618 -172 0 
x 650 -844 363 0 
x 695 -347 29 0 
x -298 -818 -492 0 
x 506 656 -241 0 
x 103 -796 -262 0 
x 88 -30 -571 0 
x 871 130 447 0 
x 295 864 -723 0 
x 553 -883 996 0 
x -688 756 619 0 
x 664 47 -80 0 
x 744 -409 -442 0 
x -439 598 648 0 
x 644 -455 978 0 
x -784 -549 644 0 
x -288 826 272 0 
x 480 564 969 0 
x -342 -43 910 0 
x -945 -504 -525 0 
x -97 -573 -797 0 
x -18 -507 -325 0 
x 670 947 -851 0 
x 59 833 -86 0 
x -352 -736 -331 0 
x -777 -14 365 0 
x 391 639 738 0 
x 409 -610 207 0 
x -7 -399 -968 0 
x 22 193 180 0 
x 127 652 -375 0 
x 399 511 456 0 
x -24 -308 193 0 
x -319 -918 -670 0 
x -88 -797 397 0 
x 196 -735 564 0 
x 644 -893 -363 0 
x -651 -873 -63 0 
x 777 804 393 0 
x 999 -615 922 0 
x 963 -778 -795 0 
x -106 -327 804 0 
x 591 553 -487 0 
x 741 -471 749 0 
x -378 8 -440 0 
x 314 -893 263 0 
x 942 774 279 0 
x -994 -144 -545 0 
x -170 -847 -936 0 
x -331 -292 -58 0 
x -573 533 -145 0 
x 273 599 -860 0 
x 661 442 331 0 
x -856 -459 956 0 
x -87 821 -285 0 
x 336 -1000 728 0 
x -476 443 -975 0 
x -725 -748 -436 0 
x 964 -552 242 0 
x 458 995 -625 0 
x -649 -592 793 0 
x -318 285 97 0 
x 535 -489 -673 0 
x -809 430 -437 0 
x -251 -389 -351 0 
x -736 -391 -629 0 
x -353 383 84 0 
x 288 762 -142 0 
x -802 128 954 0 
x 222 -844 -873 0 
x 802 135 65 0 
x -260 547 341 0 
x -193 806 565 0 
x -670 252 -307 0 
x 591 -125 476 0 
x 935 -633 -380 0 
x -502 -397 -919 0 
x 358 945 818 0 
x -378 525 333 0 
x -389 -945 61 0 
x 109 -524 -236 0 
x -685 85 -681 0 
x 618 328 -481 0 
x -756 -726 522 0 
x 182 279 -609 0 
x -309 -398 602 0 
x -748 390 644 0 
x 444 424 790 0 
x 735 -274 -387 0 
x -330 -279 771 0 
x 815 113 -252 0 
x -222 -544 801 0 
x -155 -941 -750 0 
x -586 -897 842 0 
x -711 376 -95 0 
x 839 -30 -22 0 
x -798 -174 460 0 
x -606 -802 -666 0 
x -687 -316 -221 0 
x -987 112 871 0 
x 782 431 401 0 
x -676 907 185 0 
x -856 294 -918 0 
x -340 -841 566 0 
x -420 -631 685 0 
x -861 -438 -446 0 
x 428 22 673 0 
x 971 -427 723 0 
x 721 159 -291 0 
x -420 539 -297 0 
x 213 -794 191 0 
x 699 813 -934 0 
x 467 -329 483 0 
x -969 -660 327 0 
x -123 691 734 0 
x 562 638 -12 0 
x -124 477 891 0 
x -760 486 392 0 
x -870 -443 -759 0 
x -663 232 438 0 
x 486 743 395 0 
x -583 219 -788 0 
x 257 344 -848 0 
x -578 85 887 0 
x 405 -323 -250 0 
x -83 623 -517 0 
x 703 -579 -173 0 
x 537 668 325 0 
x 240 2 634 0 
x -461 -419 -390 0 
x -17 773 -836 0 
x -41 772 -715 0 
x -832 -329 -656 0 
x -714 -294 -91 0 
x 241 571 -408 0 
x -743 346 222 0 
x -148 626 944 0 
x 324 -174 -4 0 
x 349 -616 129 0 
x 483 -586 963 0 
x 696 737 787 0 
x -891 558 231 0 
x 776 -434 57 0 
x 46 533 521 0 
x 893 -831 512 0 
x 110 -563 -751 0 
x 428 -602 605 0 
x 496 997 -926 0 
x -460 -538 758 0 
x 578 -719 -112 0 
x 475 191 955 0 
x 851 -335 -444 0 
x 401 681 111 0 
x -942 586 999 0 
x -167 -5 178 0 
x -719 396 -657 0 
x -468 472 -954 0 
x -561 199 -132 0 
x -333 -835 913 0 
x 586 252 511 0 
x -752 -755 107 0 
x -338 -87 -325 0 
x -469 925 267 0 
x -108 615 219 0 
x -51 -11 -21 0 
x 559 -166 -230 0 
x -624 -712 -163 0 
x -104 -959 -32 0 
x -775 -848 -876 0 
x 929 872 -571 0 
x -203 -73 -766 0 
x 691 101 188 0 
x 921 -442 -713 0 
x -849 -719 175 0 
x -72 -955 516 0 
x 318 -773 -470 0 
x -365 560 94 0 
x 208 143 -509 0 
x -108 744 727 0 
x 445 161 -338 0 
x 135 -645 -585 0 
x -126 263 543 0 
x -434 237 -69 0 
x 590 876 -259 0 
x -814 851 -770 0 
x -102 -457 793 0 
x -207 404 -800 0 
x -736 -378 -632 0 
x 691 -929 795 0 
x 76 -781 -319 0 
x -849 -312 -741 0 
x -88 -146 -147 0 
x -278 638 684 0 
x -181 359 274 0 
x 775 59 782 0 
x 398 203 -191 0 
x -436 904 -605 0 
x 84 917 -721 0 
x 672 433 335 0 
x 590 -275 -446 0 
x 401 -792 928 0 
x -441 119 -466 0 
x -598 289 557 0 
x 742 678 466 0 
x 573 448 762 0 
x -327 371 129 0 
x 719 307 779 0 
x -400 603 113 0 
x 330 -602 543 0 
x 276 -902 218 0 
x 796 465 168 0 
x -407 28 -924 0 
x 560 886 -847 0 
x -870 -769 -237 0 
x 753 944 -45 0 
x -236 -562 883 0 
x 797 819 -168 0 
x -80 -102 988 0 
x 992 -876 320 0 
x -904 -441 -352 0 
x 129 -906 -362 0 
x 827 207 -850 0 
x 511 -745 -172 0 
x -571 137 -434 0 
x 361 690 -323 0 
x -388 917 -24 0 
x 961 496 162 0 
x 620 -300 290 0 
x -826 -295 -283 0 
x -450 260 655 0 
x -585 -69 386 0 
x 901 -505 269 0 
x -899 -802 -330 0 
x 185 237 522 0 
x 178 -759 169 0 
x -377 -35 76 0 
x 769 853 271 0 
x 27 -987 -882 0 
x 145 176 -228 0 
x 617 -952 -557 0 
x 685 -945 -104 0 
x -918 622 -568 0 
x -280 -979 395 0 
x 314 703 -417 0 
x 545 58 215 0 
x 904 853 -934 0 
x 700 842 -442 0 
x 944 -240 -904 0 
x 601 198 -521 0 
x -561 -169 226 0 
x 776 -926 -698 0 
x 732 -58 976 0 
x 181 -148 343 0 
x 690 -165 119 0 
x 335 166 375 0 
