p cnf 1000 400
x -136 921 -212 0 
x 597 160 536 0 
x 111 -349 -126 0 
x -83 21 -972 0 
x -952 -794 5 0 
x -893 -694 358 0 
x -927 456 889 0 
x -693 587 345 0 
x 589 403 -158 0 
x 759 872 -105 0 
x 854 808 897 0 
x 865 -699 -617 0 
x -431 -126 330 0 
x -468 43 350 0 
x -847 369 -65 0 
x 773 -359 942 0 
x 502 313 -3 0 
x 25 -770 246 0 
x -912 -944 814 0 
x 967 -765 -376 0 
x -353 -592 -897 0 
x 535 385 516 0 
x 456 -7 -275 0 
x 566 -668 698 0 
x 342 -899 562 0 
x 951 311 -807 0 
x -557 -469 403 0 
x -629 540 -356 0 
x -598 -912 -404 0 
x -277 136 836 0 
x -617 -569 666 0 
x -501 -276 -705 0 
x 985 -284 -68 0 
x 38 -633 -227 0 
x 832 -113 -326 0 
x -425 620 685 0 
x 15 642 -916 0 
x -13 472 650 0 
x 970 361 -941 0 
x -832 630 -298 0 
x 950 909 -861 0 
x -606 289 630 0 
x 620 120 -799 0 
x 488 -955 -159 0 
x -619 497 26 0 
x 68 -471 640 0 
x -427 48 -430 0 
x 497 629 -319 0 
x -448 425 526 0 
x 798 79 820 0 
x 315 916 -729 0 
x -619 -957 -865 0 
x -83 -518 -933 0 
x 161 -174 -243 0 
x 522 37 -86 0 
x -253 -660 519 0 
x 680 786 -821 0 
x -366 -861 642 0 
x 601 437 -662 0 
x -387 -203 467 0 
x -836 487 -776 0 
x -879 -3 839 0 
x -957 -365 240 0 
x -572 -28 -248 0 
x -149 -259 198 0 
x -936 -860 231 0 
x -120 612 409 0 
x 263 -827 -72 0 
x -125 603 -249 0 
x -478 481 455 0 
x -640 -920 -450 0 
x 907 -36 355 0 
x 91 -636 775 0 
x -124 -67 460 0 
x 990 772 -300 0 
x -790 -626 115 0 
x -263 872 -475 0 
x -15 163 -910 0 
x 332 43 886 0 
x -498 -952 558 0 
x -443 680 416 0 
x 42 769 -650 0 
x 333 700 -551 0 
x -118 798 -995 0 
x 423 572 979 0 
x -421 -173 583 0 
x -640 -848 -415 0 
x -173 635 -575 0 
x -889 -374 -618 0 
x 497 27 149 0 
x 813 405 15 0 
x 492 -890 64 0 
x -913 -745 -883 0 
x -841 573 870 0 
x -485 674 -339 0 
x -303 493 -269 0 
x -536 167 -475 0 
x -675 382 -698 0 
x 13 838 -671 0 
x -597 441 -824 0 
x 508 -936 585 0 
x -348 -222 215 0 
x 816 239 -603 0 
x -158 628 933 0 
x -325 -874 634 0 
x 633 -622 -711 0 
x 563 263 289 0 
x -391 -387 180 0 
x 961 -224 245 0 
x 336 -107 -756 0 
x -5 -884 -846 0 
x 407 888 -666 0 
x -925 454 283 0 
x 780 403 -110 0 
x -645 -426 677 0 
x -623 346 774 0 
x 361 640 531 0 
x -81 -513 -384 0 
x 749 979 -103 0 
x -500 688 209 0 
x -428 -162 -204 0 
x 961 159 -396 0 
x -247 -377 664 0 
x 231 797 -686 0 
x 379 -899 141 0 
x -489 -102 673 0 
x 424 -248 -400 0 
x 799 805 992 0 
x 499 142 231 0 
x -961 -804 -223 0 
x 451 892 -719 0 
x 328 -557 -391 0 
x -278 856 60 0 
x 133 141 -802 0 
x -49 293 -554 0 
x 587 -891 -204 0 
x -878 899 -763 0 
x 480 -942 577 0 
x -823 -307 673 0 
x -610 113 -984 0 
x -614 194 474 0 
x -318 -383 -824 0 
x 349 -129 490 0 
x 75 549 -365 0 
x 937 -945 -506 0 
x -9 487 -120 0 
x 283 268 716 0 
x 429 -901 400 0 
x 110 -417 832 0 
x 318 -293 818 0 
x 417 949 -147 0 
x 281 -209 -324 0 
x 630 -828 380 0 
x -603 -414 169 0 
x 284 -279 493 0 
x 114 -792 253 0 
x 494 145 -484 0 
x 75 310 -831 0 
x -971 -725 450 0 
x -620 557 -343 0 
x 193 -847 971 0 
x 382 -183 -955 0 
x -814 -245 -788 0 
x -301 -362 535 0 
x -217 -893 668 0 
x -294 -528 -698 0 
x 585 -931 -878 0 
x -938 -647 -142 0 
x -906 844 -850 0 
x -277 163 -30 0 
x 723 -124 -698 0 
x 130 372 -609 0 
x -663 310 -937 0 
x 737 754 175 0 
x -225 -732 -226 0 
x 347 325 -915 0 
x 616 -715 -516 0 
x -823 225 336 0 
x -22 -432 184 0 
x 190 -869 -533 0 
x -747 643 712 0 
x 157 626 -512 0 
x -84 173 -193 0 
x 679 -806 898 0 
x 909 -460 82 0 
x 357 73 -278 0 
x -589 159 199 0 
x 823 888 487 0 
x -275 550 1 0 
x 333 257 -437 0 
x 954 25 288 0 
x 479 -212 -304 0 
x -822 -804 -935 0 
x 220 108 396 0 
x 929 162 -225 0 
x 250 358 146 0 
x -61 140 783 0 
x 779 266 787 0 
x 459 457 -942 0 
x 591 -344 311 0 
x -439 -895 -141 0 
x -458 -527 374 0 
x 19 -235 -328 0 
x 869 -724 -626 0 
x 562 295 191 0 
x 704 -958 -454 0 
x -660 -49 -82 0 
x -877 -153 475 0 
x 942 -298 423 0 
x 16 -540 63 0 
x 1000 -130 -622 0 
x 624 -233 249 0 
x -308 -911 -816 0 
x 817 -426 955 0 
x -855 -964 -857 0 
x -827 -191 427 0 
x -71 -951 470 0 
x -752 640 155 0 
x -761 -558 924 0 
x 758 -264 478 0 
x 124 -996 62 0 
x 624 -95 -737 0 
x -408 -715 -933 0 
x 808 104 -399 0 
x -573 -646 854 0 
x -797 198 538 0 
x -616 964 -243 0 
x 400 -482 461 0 
x -402 611 56 0 
x -59 72 632 0 
x 691 27 101 0 
x 640 -326 -196 0 
x 582 -305 304 0 
x -503 -21 796 0 
x 936 -418 -529 0 
x 940 821 -484 0 
x 261 294 852 0 
x -869 894 -211 0 
x -646 502 -432 0 
x -997 399 375 0 
x -643 921 -917 0 
x 173 871 223 0 
x -261 598 -415 0 
x 780 878 -916 0 
x -30 -974 -690 0 
x 903 889 159 0 
x 327 -173 744 0 
x -583 -346 284 0 
x -109 878 -198 0 
x -588 -899 54 0 
x 899 300 384 0 
x -263 769 -266 0 
x 332 938 201 0 
x -420 -526 577 0 
x 82 -832 -184 0 
x 63 -674 -526 0 
x 617 -760 -935 0 
x 758 604 -655 0 
x 804 971 643 0 
x -536 613 -953 0 
x 541 -223 -805 0 
x -240 -216 -721 0 
x -183 63 103 0 
x -804 -225 144 0 
x -755 759 652 0 
x 446 -876 808 0 
x -783 191 -612 0 
x -271 283 -982 0 
x 209 -524 566 0 
x 38 -510 -216 0 
x 79 -46 -175 0 
x 203 -964 400 0 
x -495 226 593 0 
x -619 -427 849 0 
