p cnf 1000 500
x -860 -889 609 0 
x 431 -747 892 0 
x 221 -68 -740 0 
x 961 -907 35 0 
x 628 -35 322 0 
x 862 765 -943 0 
x -598 -893 -791 0 
x 123 336 841 0 
x 910 624 343 0 
x -471 -161 -510 0 
x 571 -453 -465 0 
x -442 -842 624 0 
x 556 342 -646 0 
x 675 547 -387 0 
x -921 -632 817 0 
x -418 -650 -190 0 
x 675 -736 -887 0 
x 324 836 625 0 
x 189 941 -641 0 
x 515 -848 -211 0 
x -916 -446 130 0 
x -43 -814 180 0 
x 271 1 -843 0 
x -560 -383 -896 0 
x -398 -778 415 0 
x -635 -320 818 0 
x -854 -179 489 0 
x 12 872 449 0 
x 387 904 -644 0 
x 453 -733 743 0 
x -102 589 975 0 
x -972 603 -526 0 
x 798 824 489 0 
x 360 -717 -352 0 
x 378 -754 -423 0 
x -148 210 -822 0 
x 877 438 -289 0 
x 519 966 -57 0 
x -876 -889 -925 0 
x -669 -370 -282 0 
x -430 192 234 0 
x 491 -142 -253 0 
x 650 -748 333 0 
x -564 -654 243 0 
x -369 -9 174 0 
x 610 -631 882 0 
x -968 -797 717 0 
x 237 -564 -225 0 
x 414 -210 -92 0 
x -994 -171 364 0 
x -364 -172 -38 0 
x 37 -426 728 0 
x -919 -551 894 0 
x -752 204 -528 0 
x -794 -706 510 0 
x 651 963 196 0 
x 917 806 315 0 
x -647 -715 -300 0 
x 1000 -444 -132 0 
x 533 -427 964 0 
x 421 966 -978 0 
x 416 988 -333 0 
x 525 -503 -800 0 
x 345 -330 -210 0 
x 662 -549 543 0 
x -758 -826 461 0 
x -633 -390 883 0 
x 483 -323 -66 0 
x 487 -757 -188 0 
x 656 322 -132 0 
x 262 -800 870 0 
x -225 -443 -611 0 
x 974 25 261 0 
x 671 543 355 0 
x 323 924 -744 0 
x 913 -208 445 0 
x -172 -155 240 0 
x 580 771 -593 0 
x 321 -16 617 0 
x -386 556 736 0 
x 48 177 555 0 
x -871 -472 561 0 
x 564 317 -902 0 
x 19 -887 -156 0 
x 213 841 -872 0 
x -211 -917 -931 0 
x 463 322 206 0 
x 411 -644 -216 0 
x -121 243 -870 0 
x 702 -16 -940 0 
x 115 877 933 0 
x -189 990 -272 0 
x -970 543 100 0 
x -384 -464 -979 0 
x -561 351 -888 0 
x -654 906 -375 0 
x -259 -10 251 0 
x -333 236 -743 0 
x 128 640 143 0 
x -275 377 -976 0 
x -256 389 336 0 
x -407 609 834 0 
x 152 638 -944 0 
x -644 544 978 0 
x 321 -267 -678 0 
x -250 381 45 0 
x 106 711 -532 0 
x 469 -841 -960 0 
x -430 533 478 0 
x -827 440 849 0 
x 575 -76 -7 0 
x 202 -572 -587 0 
x -970 -438 -693 0 
x -879 467 -299 0 
x 620 -158 39 0 
x -75 -229 357 0 
x 152 -861 18 0 
x -968 -187 416 0 
x 742 76 -322 0 
x -763 -47 307 0 
x -864 731 271 0 
x -10 355 23 0 
x -17 -83 716 0 
x -941 -464 787 0 
x -528 -937 942 0 
x 246 -313 976 0 
x -877 292 -960 0 
x -988 518 845 0 
x -367 421 -207 0 
x 464 -254 426 0 
x 294 -221 260 0 
x 491 78 -22 0 
x -91 179 831 0 
x -692 -512 633 0 
x -921 -40 -397 0 
x -553 -564 344 0 
x -568 581 938 0 
x 855 929 657 0 
x -146 -524 -77 0 
x 614 -177 910 0 
x 986 810 827 0 
x 848 -473 -654 0 
x 603 729 -895 0 
x -819 -678 860 0 
x -875 310 -305 0 
x -68 914 -252 0 
x -386 -699 -359 0 
x 129 -659 -900 0 
x -16 461 -451 0 
x 616 666 833 0 
x 563 -308 678 0 
x -350 -22 297 0 
x 169 -515 -785 0 
x -437 379 532 0 
x -622 -644 -713 0 
x -578 369 -198 0 
x 586 686 734 0 
x 608 -814 -711 0 
x -986 -428 603 0 
x 879 -416 -308 0 
x -92 -687 216 0 
x -527 -610 915 0 
x 278 5 918 0 
x -731 -127 -980 0 
x -613 -896 947 0 
x 467 -539 -201 0 
x 68 -863 -565 0 
x 989 -455 503 0 
x -701 -514 473 0 
x 694 -610 -257 0 
x 848 -793 -277 0 
x -162 245 802 0 
x -854 -565 433 0 
x -915 -307 627 0 
x 28 41 822 0 
x -127 -880 -742 0 
x 216 -250 522 0 
x -528 240 844 0 
x -468 148 14 0 
x 275 -801 381 0 
x -542 -38 70 0 
x -83 -46 917 0 
x -384 861 650 0 
x -197 -691 975 0 
x -159 -976 30 0 
x -380 -872 -375 0 
x -399 265 791 0 
x -104 249 -950 0 
x 246 964 -265 0 
x -287 148 -88 0 
x 865 -186 412 0 
x 402 -85 955 0 
x -496 818 -851 0 
x 785 -773 -73 0 
x -85 852 -51 0 
x 574 -707 -511 0 
x -777 676 -778 0 
x -944 -135 -351 0 
x -710 324 -536 0 
x 356 -45 -569 0 
x 164 -847 -101 0 
x -227 -971 -829 0 
x 490 -304 794 0 
x -60 -274 -688 0 
x 13 -604 513 0 
x -556 217 -846 0 
x 92 -860 658 0 
x 993 -504 586 0 
x -474 -900 479 0 
x 381 444 -162 0 
x -564 -682 538 0 
x -635 -23 487 0 
x -553 67 -988 0 
x 493 -533 -853 0 
x 125 -692 541 0 
x -859 -953 15 0 
x 384 -700 346 0 
x 308 -755 -397 0 
x -414 -76 -883 0 
x -853 804 -41 0 
x -794 632 -723 0 
x -694 -733 -245 0 
x 274 700 -326 0 
x 185 698 931 0 
x -580 92 -560 0 
x 428 -489 -698 0 
x -155 301 160 0 
x -506 -442 575 0 
x -857 -73 702 0 
x -469 758 495 0 
x 75 -719 839 0 
x 769 392 -60 0 
x -78 -470 -274 0 
x 68 -115 882 0 
x -404 -492 -114 0 
x 235 402 -398 0 
x 676 -808 -559 0 
x 286 372 -426 0 
x 604 891 361 0 
x -6 -928 379 0 
x -836 -847 51 0 
