p cnf 1000 500
x -838 -298 -974 0 
x 378 -430 55 0 
x 728 -410 -56 0 
x -284 -97 -767 0 
x 783 324 -624 0 
x -998 163 -603 0 
x -567 -83 87 0 
x -834 506 262 0 
x 955 -918 -404 0 
x -31 -933 -660 0 
x -513 955 270 0 
x -936 431 991 0 
x -349 -83 782 0 
x 985 -129 70 0 
x 446 -995 764 0 
x 561 695 -612 0 
x -679 -514 -104 0 
x 792 -565 602 0 
x -704 -922 -753 0 
x -617 469 875 0 
x -860 480 -561 0 
x -439 -751 -869 0 
x -829 -893 882 0 
x 55 -60 -979 0 
x -111 -48 493 0 
x -866 -495 772 0 
x -438 -272 -102 0 
x -164 222 -997 0 
x 113 -394 812 0 
x -442 287 301 0 
x -67 -912 984 0 
x -383 142 -705 0 
x -474 -671 56 0 
x -284 797 427 0 
x -900 -579 416 0 
x -387 410 724 0 
x 571 339 -195 0 
x -563 525 -932 0 
x -86 991 803 0 
x 873 807 -273 0 
x 173 -88 -238 0 
x 877 895 -794 0 
x 172 572 -60 0 
x 617 644 -710 0 
x -30 -696 508 0 
x 856 220 724 0 
x 893 212 -8 0 
x -727 -268 -879 0 
x -711 -694 803 0 
x -451 -287 650 0 
x 314 556 -853 0 
x 872 -352 895 0 
x -876 796 62 0 
x -784 901 -23 0 
x 22 932 -960 0 
x 636 -566 678 0 
x 215 -693 -459 0 
x 819 -811 -625 0 
x 503 -46 866 0 
x -417 -437 -704 0 
x -556 -827 -933 0 
x -206 -155 -349 0 
x -370 125 824 0 
x 398 -740 -704 0 
x 854 -938 309 0 
x -682 -867 669 0 
x -509 -813 869 0 
x -879 -615 538 0 
x 435 521 -384 0 
x -664 -910 594 0 
x -235 32 -97 0 
x -724 -187 -573 0 
x 731 -408 -877 0 
x -290 -94 326 0 
x -654 689 -964 0 
x -666 136 229 0 
x 46 -119 435 0 
x -684 -769 -510 0 
x 764 -610 -211 0 
x -45 -594 -847 0 
x 630 -382 -258 0 
x -143 -422 322 0 
x -873 178 452 0 
x -956 794 -193 0 
x 625 -557 -931 0 
x 850 -118 307 0 
x -470 -718 -190 0 
x -195 -30 -419 0 
x 724 -627 -806 0 
x -398 -55 -824 0 
x 724 -598 838 0 
x 929 556 -372 0 
x -958 -901 926 0 
x 524 440 -816 0 
x -711 -397 -772 0 
x -946 -239 -108 0 
x -210 -454 -406 0 
x 223 380 313 0 
x 443 92 129 0 
x -691 197 701 0 
x 89 780 667 0 
x 541 148 -53 0 
x -461 700 225 0 
x 397 -512 -6 0 
x 144 932 -351 0 
x 25 881 248 0 
x -143 -839 302 0 
x 169 12 667 0 
x -185 -559 267 0 
x -868 434 -485 0 
x -990 -64 -127 0 
x -141 -808 649 0 
x 561 -702 480 0 
x -73 -988 238 0 
x -508 -266 -263 0 
x 231 956 -939 0 
x 22 889 329 0 
x 953 461 508 0 
x -521 -699 621 0 
x -173 724 -174 0 
x -685 -759 -252 0 
x 946 934 -92 0 
x -945 -143 -237 0 
x 568 678 958 0 
x 308 327 24 0 
x -603 -615 145 0 
x -162 960 -335 0 
x -730 -934 -608 0 
x 969 120 -912 0 
x -701 -354 54 0 
x 202 318 427 0 
x -860 -162 -799 0 
x -761 86 858 0 
x 979 732 155 0 
x -540 501 54 0 
x 801 -414 546 0 
x -93 469 -264 0 
x 43 960 -228 0 
x -913 813 637 0 
x 847 -930 -163 0 
x -545 231 682 0 
x 143 510 347 0 
x 695 242 626 0 
x -361 -978 571 0 
x 260 -710 7 0 
x 514 -211 11 0 
x -512 987 -365 0 
x -335 -840 80 0 
x -321 280 664 0 
x 399 641 242 0 
x 713 -949 987 0 
x 99 -576 208 0 
x 991 766 -743 0 
x 968 -539 860 0 
x 492 -241 125 0 
x 533 -770 -799 0 
x 55 447 -741 0 
x 803 -573 922 0 
x 993 942 -553 0 
x 339 715 929 0 
x 760 15 -781 0 
x -993 -71 -367 0 
x 609 -823 315 0 
x 623 803 191 0 
x 350 718 -380 0 
x 134 -538 295 0 
x 220 470 441 0 
x -977 58 -119 0 
x 915 992 -465 0 
x -420 656 431 0 
x -599 571 276 0 
x 276 327 -51 0 
x 751 -563 -616 0 
x -755 986 -760 0 
x -313 -893 530 0 
x 240 -629 499 0 
x 561 -87 180 0 
x 456 451 -413 0 
x -164 -734 456 0 
x 840 199 -72 0 
x -293 987 -943 0 
x 990 824 -67 0 
x -893 -673 -62 0 
x -881 94 234 0 
x -113 -558 843 0 
x -864 894 623 0 
x 281 916 -903 0 
x -188 227 -628 0 
x -520 944 943 0 
x 143 -218 983 0 
x 74 -434 547 0 
