p cnf 1000 600
x -990 -48 -360 0 
x 858 140 -176 0 
x -679 569 211 0 
x -746 253 388 0 
x 566 606 -891 0 
x -610 741 -476 0 
x 158 881 -55 0 
x 948 -697 59 0 
x -89 -289 -392 0 
x -144 -149 791 0 
x -81 -788 422 0 
x 636 -415 -795 0 
x 198 -123 956 0 
x -700 886 -102 0 
x 8 -644 -116 0 
x 444 -506 488 0 
x -600 807 -45 0 
x 702 433 917 0 
x -27 -686 412 0 
x 361 79 -328 0 
x -908 565 -356 0 
x 711 149 922 0 
x 950 37 971 0 
x -545 333 459 0 
x 382 57 -824 0 
x 738 805 -83 0 
x 656 284 125 0 
x 487 49 -809 0 
x 551 29 800 0 
x -319 -672 -744 0 
x 42 -192 -438 0 
x 520 -430 695 0 
x 17 216 -224 0 
x -900 -580 -664 0 
x 709 835 898 0 
x -226 -92 877 0 
x -256 222 880 0 
x 872 -60 -498 0 
x 204 -576 167 0 
x 519 478 529 0 
x -795 78 209 0 
x 356 238 -587 0 
x 55 -38 359 0 
x -3 -759 316 0 
x -688 938 -225 0 
x -647 228 -589 0 
x -318 231 -642 0 
x 991 -479 214 0 
x 37 399 -989 0 
x 531 435 -620 0 
x 833 -534 -404 0 
x 849 -331 916 0 
x -447 878 -540 0 
x -34 597 -707 0 
x 802 722 22 0 
x 782 940 -417 0 
x -63 991 449 0 
x 249 -672 -93 0 
x -524 -859 -465 0 
x -275 -858 712 0 
x 276 -331 -356 0 
x -736 794 -746 0 
x -647 208 947 0 
x 740 -7 100 0 
x 198 720 -172 0 
x 143 473 954 0 
x 368 779 -836 0 
x -717 289 -515 0 
x 32 29 266 0 
x -931 151 -841 0 
x 287 804 317 0 
x 536 -876 -697 0 
x -38 -248 -370 0 
x -212 761 -368 0 
x 834 689 70 0 
x -682 112 616 0 
x -673 -448 336 0 
x -352 343 515 0 
x 406 -186 -329 0 
x 969 -469 339 0 
x 944 786 -942 0 
x 473 -323 397 0 
x 145 92 -776 0 
x -513 -754 -23 0 
x 538 -16 -843 0 
x 666 -6 -702 0 
x 604 -643 875 0 
x -449 942 961 0 
x 876 -341 562 0 
x -307 945 -799 0 
x 502 -587 -873 0 
x -330 432 657 0 
x -746 392 368 0 
x -863 185 -316 0 
x -405 -823 988 0 
x 592 -185 -242 0 
x -32 -320 -135 0 
x -493 -354 -81 0 
x -226 -631 -495 0 
x 476 -841 477 0 
x 926 753 -369 0 
x -351 -357 -959 0 
x -66 -35 821 0 
x 76 141 -919 0 
x 504 -502 -211 0 
x -998 -269 -341 0 
x -882 -212 117 0 
x -893 467 686 0 
x -261 329 -116 0 
x -510 -986 18 0 
x 579 384 165 0 
x 901 -260 897 0 
x 388 -405 -432 0 
x -99 418 -615 0 
x -800 -392 40 0 
x -701 -242 -854 0 
x -962 -24 -409 0 
x -336 -418 401 0 
x -262 92 -809 0 
x 229 -364 903 0 
x -520 606 -955 0 
x 430 957 924 0 
x 615 799 -348 0 
x 792 -699 726 0 
x 751 -31 625 0 
x -353 -945 -236 0 
x 35 -847 223 0 
x -629 -492 -488 0 
x -737 -499 -664 0 
x 893 449 -333 0 
x -227 -625 986 0 
x -8 -853 -651 0 
x 880 557 910 0 
x 584 -918 -582 0 
x 248 285 116 0 
x 730 289 161 0 
x 930 532 -342 0 
x -598 -84 -775 0 
x 594 -637 398 0 
x -465 -203 -623 0 
x -60 796 144 0 
x -535 369 796 0 
x -160 83 -895 0 
x 696 -475 969 0 
x 82 -610 -63 0 
x 964 -879 -50 0 
x -424 -873 719 0 
x -303 149 -530 0 
x 845 -250 589 0 
x -995 -173 383 0 
x -391 -790 -110 0 
x 549 371 599 0 
x -795 -141 342 0 
x 79 939 573 0 
x 49 -353 99 0 
x -71 760 356 0 
x 688 -445 -628 0 
x -319 794 601 0 
x -157 579 -262 0 
x -600 -514 -928 0 
x 448 247 88 0 
x 420 -927 -907 0 
x 972 580 -834 0 
x 885 -470 -973 0 
x 850 -378 -900 0 
x -186 -564 245 0 
x -334 -873 605 0 
x -732 270 -127 0 
x 582 -583 -519 0 
x 852 -915 -805 0 
x -513 989 -415 0 
x 670 748 -916 0 
x -654 -774 -190 0 
x 873 -770 -128 0 
x 570 -247 363 0 
x 952 314 -4 0 
x 328 -275 -986 0 
x 929 286 861 0 
x 538 625 978 0 
x -879 252 273 0 
x 591 321 137 0 
x -186 -224 -503 0 
x 858 -311 -59 0 
x -999 -859 -631 0 
x -723 -915 -696 0 
x 547 494 286 0 
x 100 600 -189 0 
x 288 -335 70 0 
x -988 963 -93 0 
x -126 -78 -903 0 
x -967 935 466 0 
x 248 -256 -946 0 
x -269 -851 268 0 
x 442 -101 998 0 
x 557 239 845 0 
x -345 922 50 0 
x 958 622 43 0 
x 872 999 -233 0 
x -960 438 832 0 
x -482 95 -73 0 
x -378 479 483 0 
x -658 -973 -248 0 
x -312 96 -659 0 
x -548 -706 -591 0 
x -158 388 756 0 
x -365 137 -592 0 
x 41 -247 -248 0 
x -943 990 582 0 
x 723 253 869 0 
x -47 453 174 0 
x 453 144 217 0 
x -325 257 -656 0 
x 540 643 477 0 
x 846 -559 -751 0 
x -497 -11 -880 0 
x -433 263 708 0 
x 891 -720 489 0 
x 791 645 -354 0 
x -822 -623 -503 0 
x -337 198 -263 0 
x 824 -327 36 0 
x 927 -945 -766 0 
x 288 -135 -643 0 
x 47 423 42 0 
x 85 -808 133 0 
x -576 873 -629 0 
x 537 355 -336 0 
x 969 784 -640 0 
x -201 123 843 0 
x -793 -392 27 0 
x 936 -564 -413 0 
x 372 -773 -646 0 
x -462 -214 -781 0 
x 332 -122 -881 0 
x 614 451 870 0 
x 335 -588 652 0 
x -247 -272 979 0 
x 406 361 166 0 
x 637 -486 440 0 
x 425 223 -810 0 
x 113 304 761 0 
x 132 155 -107 0 
x 280 306 877 0 
x 313 567 -197 0 
x -657 695 -562 0 
x 366 658 -489 0 
x 70 -833 -687 0 
x -607 -756 -766 0 
x -815 -587 808 0 
x 30 -528 773 0 
x 39 100 -167 0 
x 155 -862 -80 0 
x 890 -907 -600 0 
x -74 613 12 0 
x -110 -929 -769 0 
x 188 125 -180 0 
x 491 873 -35 0 
x 577 484 -866 0 
x 671 -344 961 0 
x 745 -367 222 0 
x -72 324 845 0 
x -716 279 788 0 
x 373 17 792 0 
x -23 -613 -80 0 
x -719 -185 892 0 
x 787 599 -551 0 
x 777 -328 -19 0 
x 609 -274 345 0 
x 838 335 516 0 
x -721 619 -447 0 
x -134 946 460 0 
x 748 -471 765 0 
x 492 14 -129 0 
x -166 737 -448 0 
x -25 -303 -338 0 
x -737 -224 544 0 
x -162 -386 462 0 
x 35 -948 194 0 
x 447 74 -692 0 
x -73 -425 670 0 
x 157 369 540 0 
x 698 850 -741 0 
x -678 -311 163 0 
