p cnf 1000 400
x -811 706 355 0 
x -644 -553 214 0 
x -344 8 -997 0 
x 240 7 -641 0 
x -477 832 -576 0 
x 263 -570 357 0 
x -387 292 -654 0 
x 320 268 -717 0 
x 230 544 664 0 
x 97 -524 932 0 
x 556 -592 431 0 
x -803 554 369 0 
x -153 762 -146 0 
x 647 777 169 0 
x -825 -76 108 0 
x -158 199 828 0 
x -561 267 914 0 
x 397 -919 947 0 
x -648 -639 679 0 
x -336 -442 378 0 
x 792 668 131 0 
x 161 142 366 0 
x -86 -964 -405 0 
x -76 -378 907 0 
x -177 534 -796 0 
x 364 334 -640 0 
x 470 -519 819 0 
x -599 802 100 0 
x -354 778 191 0 
x 836 600 -359 0 
x 877 -251 642 0 
x 206 -753 -380 0 
x 499 -642 -470 0 
x 854 436 554 0 
x -653 908 201 0 
x 685 -939 -644 0 
x 62 799 -329 0 
x -780 177 -512 0 
x -435 271 11 0 
x 606 449 394 0 
x 15 987 862 0 
x 248 939 525 0 
x 914 493 -117 0 
x 887 -167 467 0 
x -358 -962 -223 0 
x -681 455 170 0 
x -649 -809 -752 0 
x -773 -37 704 0 
x 276 699 -423 0 
x -35 -399 513 0 
x -5 731 840 0 
x -427 -529 908 0 
x 86 -27 965 0 
x 21 -285 310 0 
x 770 30 -934 0 
x -347 439 -725 0 
x 530 263 -511 0 
x -971 958 312 0 
x -652 -783 93 0 
x 768 -339 -256 0 
x -396 -654 486 0 
x -604 -711 560 0 
x -830 -207 -362 0 
x -180 483 -555 0 
x -183 -752 476 0 
x -228 480 477 0 
x -731 -185 795 0 
x 989 957 -958 0 
x 393 960 -992 0 
x -249 635 582 0 
x 401 35 505 0 
x -3 66 104 0 
x -847 232 305 0 
x 604 767 722 0 
x 774 393 935 0 
x 632 876 -245 0 
x 456 898 427 0 
x -240 937 -569 0 
x -338 -399 941 0 
x 969 770 433 0 
x -686 -694 -952 0 
x 725 -261 40 0 
x -112 -574 727 0 
x 915 402 254 0 
x 118 -896 469 0 
x -574 -866 914 0 
x 476 646 398 0 
x -844 129 -912 0 
x 874 -846 -464 0 
x 534 -729 -822 0 
x -275 199 -512 0 
x -991 -671 301 0 
x -930 -956 -239 0 
x -769 26 774 0 
x 884 96 600 0 
x -729 949 -66 0 
x -223 399 -920 0 
x -293 288 995 0 
x 877 406 -641 0 
x -616 49 84 0 
x -521 -337 169 0 
x -208 473 736 0 
x 219 885 -240 0 
x -762 -904 549 0 
x -949 -688 -522 0 
x 132 -792 465 0 
x -186 769 -818 0 
x -18 890 155 0 
x -940 881 998 0 
