p cnf 1000 300
x -461 613 -492 0 
x -887 -154 -730 0 
x -999 290 688 0 
x -809 750 -952 0 
x 328 182 -357 0 
x -413 580 -766 0 
x 904 -913 404 0 
x -948 825 -43 0 
x -816 -927 -334 0 
x -4 796 -742 0 
x -118 786 276 0 
x 289 27 714 0 
x -26 58 735 0 
x 551 782 360 0 
x 856 -298 999 0 
x -79 -710 445 0 
x 421 -382 961 0 
x -406 -139 -461 0 
x -590 807 740 0 
x -702 -13 -804 0 
x -618 -107 -348 0 
x 391 -835 -894 0 
x 749 870 -591 0 
x 385 -323 -200 0 
x -858 -40 -315 0 
x 301 364 693 0 
x 866 -187 841 0 
x 121 -253 -200 0 
x -858 283 -940 0 
x -662 518 -907 0 
x -707 -582 929 0 
x 832 -575 380 0 
x -28 -351 -191 0 
x -487 -289 404 0 
x -729 181 574 0 
x -503 530 889 0 
x 119 -945 972 0 
x 624 188 -300 0 
x -210 -548 -608 0 
x -55 -444 -943 0 
x 696 -601 -357 0 
x 407 142 831 0 
x 82 840 136 0 
x 436 -27 -428 0 
x -977 -236 402 0 
x -151 -651 375 0 
x -23 56 120 0 
x 918 365 89 0 
x -601 14 580 0 
x -677 -193 332 0 
x -702 -911 811 0 
x -288 -452 -372 0 
x 801 790 222 0 
x -437 -832 572 0 
x -125 802 395 0 
x 778 -12 -775 0 
x 205 -614 -981 0 
x -837 41 -451 0 
x -874 -858 -71 0 
x -453 561 198 0 
x 622 -422 -812 0 
x -409 588 -53 0 
x 306 -834 -560 0 
x 559 216 655 0 
x -986 33 -575 0 
x -222 -102 336 0 
x 679 805 364 0 
x 291 688 656 0 
x 971 -870 72 0 
x -389 568 429 0 
x -737 268 895 0 
x -199 812 -91 0 
x -520 767 760 0 
x -93 -497 -988 0 
x -845 -972 -251 0 
x 332 -598 -129 0 
x -95 807 -62 0 
x 159 -354 -659 0 
x 255 380 -830 0 
x 438 -437 -129 0 
x -885 -826 808 0 
x -125 -458 40 0 
x 203 164 170 0 
x -277 -408 677 0 
x 624 -808 941 0 
x 383 -16 -531 0 
x -357 274 503 0 
x -714 -558 -359 0 
x -112 397 -855 0 
x 977 -210 -17 0 
x 803 887 696 0 
x 740 763 -426 0 
x -852 -390 -467 0 
x 345 -387 -509 0 
x 5 583 343 0 
x 763 -668 -191 0 
x 39 -92 -204 0 
x -385 -888 484 0 
x 624 -450 275 0 
x 496 -500 -623 0 
x 380 -254 796 0 
x 971 97 901 0 
x -443 583 47 0 
x -490 -823 -808 0 
x 747 -531 -311 0 
x 235 808 967 0 
x -76 -837 -327 0 
x 822 916 -955 0 
x -745 -961 247 0 
x -96 -776 3 0 
x 845 477 826 0 
x 612 80 422 0 
x 481 -327 -805 0 
x -88 -832 453 0 
x 203 -233 11 0 
x 917 866 321 0 
x 845 -302 109 0 
x -252 -418 820 0 
x 482 345 726 0 
x -898 647 822 0 
x 237 -844 223 0 
x -499 433 453 0 
x 207 596 606 0 
x 445 -296 338 0 
x 630 -586 -686 0 
x -366 235 954 0 
x 519 26 2 0 
x 999 -324 -965 0 
x -119 174 334 0 
x -265 -602 -702 0 
x 98 -800 -489 0 
x 932 -498 308 0 
x 709 -410 -965 0 
x -505 -98 307 0 
x 602 883 468 0 
x -213 -609 -900 0 
x 591 -23 380 0 
x 695 9 851 0 
x 701 -678 25 0 
x -637 385 812 0 
x 283 -134 -764 0 
x 405 -144 -219 0 
x -801 -234 577 0 
x -606 -674 991 0 
x -183 136 900 0 
x -858 -783 97 0 
x 138 961 -115 0 
x 646 -819 -157 0 
x -147 932 2 0 
x 533 -679 -91 0 
x -140 494 745 0 
x -12 651 -842 0 
x 994 -537 570 0 
x -771 718 739 0 
x 81 -467 122 0 
x -266 -616 -148 0 
x -540 -845 -850 0 
x 790 -139 45 0 
x -334 -886 930 0 
x -462 -285 -977 0 
x 800 293 505 0 
x -468 -555 34 0 
x 794 -902 -56 0 
x -139 81 -54 0 
x 263 -381 269 0 
x -162 -26 893 0 
x -726 460 -316 0 
x -518 764 -684 0 
x -308 861 191 0 
x -907 -577 706 0 
x -333 -171 -379 0 
x 333 -832 640 0 
x -154 -894 637 0 
x -601 319 199 0 
x -699 -1000 -3 0 
x 69 687 511 0 
x -899 407 -571 0 
x -423 -384 -136 0 
x -137 542 373 0 
x -790 -27 922 0 
x 124 -774 -240 0 
x 145 -555 181 0 
x -429 438 571 0 
x 131 -640 909 0 
x 152 980 393 0 
x -76 -889 -583 0 
x -452 306 -307 0 
x -80 -836 -753 0 
x 915 992 -439 0 
x 150 -650 178 0 
x -403 176 -432 0 
x -851 -580 946 0 
x 56 -617 -73 0 
x 252 -449 790 0 
x 476 -409 -427 0 
x 508 -567 999 0 
x 532 -382 -732 0 
x -881 -808 453 0 
x 277 55 737 0 
x 554 803 -700 0 
x 836 712 827 0 
x 615 324 118 0 
x -234 -105 -8 0 
x 174 -882 46 0 
x 985 68 83 0 
x -337 969 -327 0 
x 562 146 950 0 
x -64 219 660 0 
x 580 295 110 0 
x -394 45 96 0 
x -564 -536 439 0 
x 301 -142 -271 0 
x -867 518 56 0 
x -536 -828 517 0 
x -665 -576 -140 0 
x -496 857 -309 0 
x 741 -418 -603 0 
x -721 -679 -899 0 
x 404 -271 58 0 
x -177 992 390 0 
x -926 728 765 0 
x 933 603 458 0 
x -685 -87 -800 0 
x -500 866 76 0 
x 497 213 -906 0 
x 594 46 585 0 
x 377 -269 -838 0 
x 501 918 -892 0 
x -655 387 -279 0 
x 142 696 -578 0 
x 784 537 612 0 
x -726 63 314 0 
x -374 -655 902 0 
x -643 -683 563 0 
x 355 580 918 0 
x -760 149 301 0 
x -766 751 -92 0 
x -475 657 910 0 
x -339 206 -518 0 
x 743 580 -623 0 
x -297 -298 -487 0 
x 749 -424 822 0 
x -195 -913 882 0 
x -285 -607 772 0 
x 337 964 -831 0 
x 301 -699 -866 0 
x -838 833 149 0 
x 322 732 165 0 
x -527 -663 -207 0 
x 516 551 -167 0 
x 206 49 -776 0 
x 297 -586 475 0 
x -897 180 -232 0 
x 857 -786 -615 0 
x -955 -225 -37 0 
x -520 785 910 0 
x -52 -794 335 0 
x -163 -197 440 0 
x 717 -981 737 0 
x 862 452 -919 0 
x 181 -252 479 0 
x 362 317 520 0 
x 873 188 -948 0 
x 233 -16 -935 0 
x 391 658 -445 0 
x 935 -666 268 0 
x -645 521 478 0 
x -161 -319 -115 0 
x -582 -206 82 0 
x -711 -230 -661 0 
x -175 739 -506 0 
x 684 -909 -737 0 
x -208 600 399 0 
x 352 587 631 0 
x 263 405 -786 0 
x 131 280 564 0 
x -345 -149 425 0 
x -204 592 -396 0 
x 642 -848 -24 0 
x 962 -307 -464 0 
x -484 -335 753 0 
x 652 872 928 0 
x 225 94 74 0 
x -465 28 -168 0 
x -762 420 -138 0 
x -574 -470 -351 0 
x 347 733 697 0 
x -709 -292 410 0 
x 848 -816 -866 0 
x -946 -482 -944 0 
x -692 -65 -254 0 
x -788 132 25 0 
x 726 -405 545 0 
x -918 169 -773 0 
x 311 612 135 0 
x 395 -492 837 0 
x -22 37 927 0 
x -764 -145 -548 0 
x 381 -848 -702 0 
x 822 103 -537 0 
