p cnf 1000 600
x 843 514 -508 0 
x -658 565 934 0 
x 144 -415 336 0 
x 589 653 -241 0 
x 961 545 669 0 
x -563 -593 739 0 
x 949 275 383 0 
x -209 -622 -992 0 
x 243 -374 -199 0 
x -552 16 -840 0 
x -747 -239 169 0 
x 887 -745 -788 0 
x -287 -321 -248 0 
x -233 -52 -469 0 
x -564 177 133 0 
x 607 574 101 0 
x 204 33 -991 0 
x -977 643 167 0 
x 166 117 -840 0 
x -589 279 -402 0 
x 412 -111 660 0 
x 619 -790 -20 0 
x 442 600 -502 0 
x -200 805 -103 0 
x -145 530 214 0 
x 220 -328 217 0 
x -171 537 350 0 
x 747 55 121 0 
x 854 -227 -433 0 
x 150 -11 -430 0 
x -37 279 -143 0 
x 885 686 -478 0 
x -410 620 -719 0 
x -320 672 61 0 
x -198 -545 -945 0 
x -382 -474 69 0 
x 338 -214 -889 0 
x -189 -936 914 0 
x -900 577 -677 0 
x -40 -978 234 0 
x 646 -737 -625 0 
x -594 814 -908 0 
x 183 628 -953 0 
x 209 332 917 0 
x 467 -132 752 0 
x -390 655 283 0 
x -846 -829 180 0 
x -31 -300 -56 0 
x -133 -799 -56 0 
x -323 -1 683 0 
x -300 342 -458 0 
x -890 -979 -76 0 
x 686 -9 -31 0 
x 912 -392 -207 0 
x -901 927 90 0 
x 230 -20 824 0 
x 955 94 -89 0 
x -371 -120 541 0 
x -135 87 531 0 
x 590 -834 162 0 
x 307 -898 207 0 
x 970 -93 697 0 
x 19 -372 252 0 
x -479 -572 -859 0 
x 729 -878 -719 0 
x 235 -357 -240 0 
x 675 408 653 0 
x -476 152 -823 0 
x 859 400 -173 0 
x 842 -788 -537 0 
x -11 -758 460 0 
x -207 -833 150 0 
x -46 425 508 0 
x 146 -906 -65 0 
x 720 -651 -9 0 
x 635 196 332 0 
x -913 685 -374 0 
x -335 -876 835 0 
x 588 735 73 0 
x 707 -724 410 0 
x -473 727 -128 0 
x 658 -135 -150 0 
x 101 29 818 0 
x 394 541 838 0 
x 967 -524 -979 0 
x -412 838 -656 0 
x 176 762 237 0 
x 272 -790 -118 0 
x -174 -869 108 0 
x 228 -785 -454 0 
x -184 488 67 0 
x -723 975 822 0 
x -274 -878 365 0 
x -142 -662 164 0 
x 833 922 -145 0 
x -347 549 -840 0 
x -356 -372 601 0 
x 944 853 866 0 
x -804 -834 -954 0 
x -32 985 431 0 
x 269 401 -756 0 
x -578 417 -579 0 
x -156 -6 -27 0 
x 966 -574 -338 0 
x -983 219 -74 0 
x 529 -652 948 0 
x -64 498 -398 0 
x 350 -864 -850 0 
x -980 -40 382 0 
x -819 462 -316 0 
x 504 119 -79 0 
x -596 -63 757 0 
x 583 521 -572 0 
x 938 -23 -270 0 
x 772 515 -287 0 
x -590 -178 -543 0 
x -243 380 864 0 
x -125 650 -392 0 
x 802 -626 177 0 
x 291 -989 -176 0 
x 50 246 -239 0 
x -317 -420 967 0 
x 737 -649 30 0 
x 417 932 970 0 
x 63 -657 -993 0 
x -720 352 -386 0 
x 372 -338 -677 0 
x -731 -946 -768 0 
x -549 -136 -952 0 
x -156 -449 -765 0 
x -809 -121 122 0 
x 784 372 -210 0 
x 170 -419 478 0 
x 874 336 857 0 
x 442 197 342 0 
x 999 -384 -334 0 
x 924 121 775 0 
x -62 842 455 0 
x -961 65 -364 0 
x -270 768 253 0 
x 290 -831 936 0 
x 361 433 -735 0 
x 696 198 206 0 
x 773 264 563 0 
x -224 -674 -787 0 
x 42 806 -477 0 
x -852 -887 804 0 
x -318 -703 -431 0 
x -270 27 354 0 
x 2 -950 529 0 
x -92 40 745 0 
x -525 -690 -453 0 
x 882 -313 872 0 
x 448 -663 -124 0 
x -850 7 413 0 
x 780 -155 -192 0 
x -256 447 -440 0 
x 449 -143 -889 0 
x 494 501 608 0 
x -704 -155 -328 0 
x 7 785 -866 0 
x -264 -751 932 0 
x -470 -967 -251 0 
x 717 -551 -348 0 
x 710 675 -308 0 
x 120 222 71 0 
x -434 -742 244 0 
x 859 103 -879 0 
x 53 -669 680 0 
x 29 31 -270 0 
x -797 -621 439 0 
x 972 -315 832 0 
x 318 -242 119 0 
x -998 111 -336 0 
x -742 583 -128 0 
x 451 596 -24 0 
x -373 502 252 0 
x 357 213 343 0 
x 335 261 -553 0 
x 247 982 138 0 
x 782 759 606 0 
x -564 -507 -723 0 
x -874 752 -95 0 
x -251 -936 52 0 
x -236 552 -810 0 
x 952 134 83 0 
x 13 -183 -417 0 
x -438 -22 597 0 
x 33 -746 -899 0 
x -115 -557 -249 0 
x -687 -307 -756 0 
x -26 447 -126 0 
x 518 721 500 0 
x -236 -26 -986 0 
x 100 779 215 0 
x -370 -1 599 0 
x -328 42 -332 0 
x -180 -615 280 0 
x 963 413 -724 0 
x -777 634 -469 0 
x -357 312 298 0 
x 531 -370 283 0 
x -670 -239 616 0 
x 185 711 159 0 
x 634 229 -905 0 
x -668 646 776 0 
x -684 536 -867 0 
x 195 863 -9 0 
x 494 -572 914 0 
x -195 -627 -276 0 
x 781 -941 -254 0 
x -151 988 542 0 
x 561 -828 266 0 
x -521 -876 529 0 
x 430 -783 937 0 
x 47 -142 576 0 
x -548 699 -216 0 
x -6 -258 -627 0 
x 208 -538 833 0 
x 954 277 628 0 
x 765 -520 643 0 
x -214 -143 -606 0 
x 481 -111 266 0 
x 289 -813 -899 0 
x -469 -526 -928 0 
x -629 -87 843 0 
x -19 465 -283 0 
x 44 856 722 0 
x 990 574 -720 0 
x -751 -252 571 0 
x -46 -452 -870 0 
x -15 -814 233 0 
x -803 -993 -410 0 
x -547 -816 -181 0 
x 968 -539 -821 0 
x 972 -744 -640 0 
x -626 904 -204 0 
x -778 948 -17 0 
x 635 89 -158 0 
x -133 87 -30 0 
x -743 -699 404 0 
x 783 743 -260 0 
x 686 15 -783 0 
x 175 401 312 0 
x 903 -873 884 0 
x -506 -655 -402 0 
x -549 979 214 0 
x -843 321 -717 0 
x -104 959 -324 0 
x -179 905 -652 0 
x -801 507 725 0 
x -296 -706 -475 0 
x -534 -323 -986 0 
x -336 -380 -726 0 
x -855 -340 -378 0 
x -921 972 -474 0 
x -508 -441 -24 0 
x 126 -708 146 0 
x -542 -496 -100 0 
x 429 -786 -302 0 
x 850 234 -836 0 
x -626 -885 785 0 
x 87 -833 -449 0 
x -389 -45 959 0 
x -175 -334 -39 0 
x 117 -409 204 0 
x -265 -587 -67 0 
x 600 396 734 0 
x -326 -13 -709 0 
x 383 434 -172 0 
x 385 290 -88 0 
x -757 -877 -128 0 
x -900 625 -689 0 
x 57 30 -176 0 
x 325 -718 281 0 
x -845 752 75 0 
x -784 904 -297 0 
x -232 550 305 0 
x 310 516 -847 0 
x 937 916 241 0 
x -38 900 -220 0 
x 650 -231 -269 0 
x -150 -555 151 0 
x 939 -915 -241 0 
x -108 745 -864 0 
x 696 -674 -446 0 
x -990 739 -224 0 
x 957 218 -760 0 
x -315 -283 -106 0 
x 972 -472 -486 0 
x 647 -100 -589 0 
x 449 131 539 0 
x 702 499 42 0 
x 809 -777 657 0 
x -662 954 219 0 
x -835 -463 430 0 
x -283 17 -672 0 
x -49 -403 411 0 
x 315 -911 -571 0 
x -347 309 -725 0 
x 305 73 -181 0 
x -351 -82 683 0 
x -703 -18 -792 0 
x -555 -705 166 0 
x 936 178 -796 0 
x -240 105 -952 0 
x 29 712 -51 0 
x 915 -961 -867 0 
x 226 -239 264 0 
x 977 91 -784 0 
x -283 704 313 0 
x 202 -476 795 0 
x -427 221 906 0 
x -946 -102 69 0 
x 995 790 279 0 
x -239 -749 819 0 
x 923 674 -992 0 
x 80 -779 822 0 
x 113 -411 511 0 
x -189 137 738 0 
x 351 -878 186 0 
x 854 376 -339 0 
x 789 -106 662 0 
x 506 626 -936 0 
x -219 -406 -436 0 
x 267 75 -963 0 
x -1 466 618 0 
x 33 224 -169 0 
x 352 576 -460 0 
x 42 -291 -841 0 
x -14 -751 636 0 
x -264 -894 -109 0 
x -680 956 671 0 
x -963 765 -257 0 
x -138 346 -206 0 
x -644 897 5 0 
x -294 -486 -635 0 
x 682 514 27 0 
x -187 -39 -545 0 
x -748 886 398 0 
x -392 374 -249 0 
x -35 992 -431 0 
x -644 -276 653 0 
x -951 586 -296 0 
x -938 -384 813 0 
x -506 453 -173 0 
x -545 433 -466 0 
x -569 -571 -333 0 
x 781 -35 -905 0 
x -215 -654 885 0 
x -624 -727 -905 0 
x -389 -673 985 0 
x 808 -115 -641 0 
x -920 680 353 0 
x 635 428 -50 0 
x -552 -230 -413 0 
x 237 -788 799 0 
x 560 54 -197 0 
x 923 545 -23 0 
x -856 989 -498 0 
