p cnf 1000 800
x 235 -225 -408 0 
x -875 491 373 0 
x 580 684 106 0 
x -787 -754 159 0 
x 635 -574 19 0 
x -392 87 -415 0 
x -511 -317 628 0 
x -410 135 327 0 
x -247 -640 89 0 
x 456 -668 -420 0 
x 221 663 668 0 
x -546 -902 193 0 
x 485 -539 -588 0 
x 787 -454 598 0 
x 80 890 775 0 
x -424 401 796 0 
x 907 -639 -80 0 
x -644 149 517 0 
x 951 933 -441 0 
x -211 -425 410 0 
x -977 284 -346 0 
x -614 93 -176 0 
x 83 413 721 0 
x -579 -571 532 0 
x 950 -487 -717 0 
x 63 853 776 0 
x 304 699 10 0 
x -446 786 572 0 
x -565 -647 -828 0 
x 352 -299 931 0 
x 556 -717 -372 0 
x 619 -623 604 0 
x 739 275 824 0 
x -948 -130 -658 0 
x -964 -971 -159 0 
x -857 546 861 0 
x 796 561 -97 0 
x 361 -92 562 0 
x -628 691 87 0 
x -542 -751 -271 0 
x -633 -443 -556 0 
x -896 -672 592 0 
x 269 503 -173 0 
x -109 548 346 0 
x -816 -978 637 0 
x 449 -143 -825 0 
x -812 380 -33 0 
x 156 -487 -553 0 
x 792 -197 -497 0 
x 269 -372 146 0 
x -923 -257 -674 0 
x 8 844 -729 0 
x 532 13 946 0 
x 267 -404 -419 0 
x 856 464 844 0 
x 179 -279 734 0 
x -213 583 547 0 
x 670 942 501 0 
x 214 -746 121 0 
x -239 892 51 0 
x 398 -505 -3 0 
x 311 671 -113 0 
x -141 281 482 0 
x -173 238 -817 0 
x -33 -390 -316 0 
x 105 -321 -539 0 
x -250 277 -616 0 
x -388 -792 -543 0 
x -546 365 962 0 
x 930 826 10 0 
x -653 270 -12 0 
x 649 121 280 0 
x -359 343 -923 0 
x 41 867 -605 0 
x 700 -687 75 0 
x -115 461 -20 0 
x -985 769 504 0 
x -129 295 -420 0 
x 585 -119 -389 0 
x -612 273 -506 0 
x 931 469 -137 0 
x -739 831 -672 0 
x -738 966 -59 0 
x -102 829 667 0 
x -676 -408 -918 0 
x -298 307 968 0 
x 919 -289 461 0 
x 263 284 936 0 
x 929 -402 335 0 
x -85 -74 -334 0 
x -973 676 -184 0 
x -383 -281 -615 0 
x 777 -966 -783 0 
x -203 107 -938 0 
x 562 165 755 0 
x -176 500 -534 0 
x -243 114 898 0 
x -106 712 -692 0 
x 150 720 -869 0 
x -707 771 117 0 
x 431 469 94 0 
x -968 338 925 0 
x 974 471 254 0 
x -232 -700 551 0 
x -160 312 -904 0 
x 475 -202 -727 0 
x -743 419 41 0 
x -586 16 512 0 
x -821 -351 -293 0 
x -262 -770 -347 0 
x -258 70 -126 0 
x 489 872 -300 0 
x -538 -251 543 0 
x 459 -129 985 0 
x -787 508 26 0 
x 172 -839 -827 0 
x -248 436 773 0 
x -522 -833 -716 0 
x -283 349 907 0 
x 59 432 -235 0 
x -573 96 276 0 
x -617 304 -433 0 
x 23 308 588 0 
x 303 -129 43 0 
x 602 -252 988 0 
x -633 650 273 0 
x 359 -733 -124 0 
x -931 -636 -911 0 
x -205 -279 -429 0 
